epoch,W1_1_1,W1_2_1,W1_1_2,W1_2_2,W1_1_3,W1_2_3,W1_1_4,W1_2_4,W1_1_5,W1_2_5,W1_1_6,W1_2_6,W1_1_7,W1_2_7,W1_1_8,W1_2_8,W1_1_9,W1_2_9,W1_1_10,W1_2_10,W1_1_11,W1_2_11,W1_1_12,W1_2_12,W1_1_13,W1_2_13,W1_1_14,W1_2_14,W1_1_15,W1_2_15,W1_1_16,W1_2_16,W1_1_17,W1_2_17,W1_1_18,W1_2_18,W1_1_19,W1_2_19,W1_1_20,W1_2_20,W1_1_21,W1_2_21,W1_1_22,W1_2_22,W1_1_23,W1_2_23,W1_1_24,W1_2_24,W1_1_25,W1_2_25,W1_1_26,W1_2_26,W1_1_27,W1_2_27,W1_1_28,W1_2_28,W1_1_29,W1_2_29,W1_1_30,W1_2_30,W1_1_31,W1_2_31,W1_1_32,W1_2_32,W1_1_33,W1_2_33,W1_1_34,W1_2_34,W1_1_35,W1_2_35,W1_1_36,W1_2_36,W1_1_37,W1_2_37,W1_1_38,W1_2_38,W1_1_39,W1_2_39,W1_1_40,W1_2_40,W1_1_41,W1_2_41,W1_1_42,W1_2_42,b1_1,b1_2,Wout_1_1,Wout_1_2,bout_1,training_acc,testing_acc
10,-4.173144817352295,5.788475036621094,1.7973865270614624,-2.5298619270324707,1.3697240352630615,-2.3333375453948975,-3.590167284011841,3.9749081134796143,3.5466809272766113,-6.379952907562256,2.502164125442505,-3.143585205078125,0.8726460337638855,-3.369805097579956,1.8745721578598022,-3.5145559310913086,-2.9588465690612793,1.2905826568603516,0.5730969905853271,-0.5827409029006958,4.206371307373047,-5.561166763305664,-1.4621937274932861,2.8711209297180176,-4.7753825187683105,6.42247200012207,2.2410221099853516,-2.105283260345459,2.9037833213806152,-4.199455261230469,1.4356099367141724,-1.8459725379943848,0.22575247287750244,0.6135585904121399,-0.17610643804073334,-0.16230718791484833,1.2761447429656982,0.27666234970092773,1.3054448366165161,-1.371132254600525,-1.5691754817962646,2.5186855792999268,3.4908716678619385,-5.631779193878174,-2.739934206008911,2.448068141937256,-0.879035472869873,1.5475367307662964,3.1730215549468994,-4.037825107574463,-5.117176532745361,5.758764266967773,-3.0023276805877686,2.461405038833618,-2.0839312076568604,1.5006780624389648,-3.5301997661590576,2.2827486991882324,1.7900336980819702,-2.4559364318847656,0.1867765635251999,0.0914289653301239,-4.329963684082031,5.287728309631348,1.167837142944336,-1.9992729425430298,4.714502334594727,-6.732943534851074,-2.5912842750549316,1.8068281412124634,-3.708702564239502,4.536767959594727,-1.0944933891296387,2.1096324920654297,0.41467052698135376,0.19900748133659363,-1.0405046939849854,0.19132362306118011,0.6930879950523376,0.4004393517971039,-0.8431963324546814,0.37194690108299255,0.3304649889469147,-1.4913817644119263,1.6943122148513794,0.7844396233558655,1.7408452033996582,-1.5268622636795044,-0.33580607175827026,0.6300451,0.62326443
11,-4.390371322631836,5.927637100219727,1.8863494396209717,-2.5726189613342285,1.480149507522583,-2.4110753536224365,-3.7760095596313477,4.089343070983887,3.702409029006958,-6.525505065917969,2.6290695667266846,-3.2324211597442627,0.9321975111961365,-3.443615674972534,1.9744822978973389,-3.5673422813415527,-3.0916948318481445,1.2744897603988647,0.6203545928001404,-0.5784977078437805,4.378716945648193,-5.6734795570373535,-1.554566740989685,2.9541876316070557,-4.988375663757324,6.54790735244751,2.315356969833374,-2.165590286254883,2.9937868118286133,-4.307701110839844,1.5273566246032715,-1.8689857721328735,0.24028456211090088,0.6376842856407166,-0.24325679242610931,-0.16117028892040253,1.283542275428772,0.28632235527038574,1.411340594291687,-1.383455514907837,-1.6300184726715088,2.596405029296875,3.6893653869628906,-5.772665500640869,-2.890432596206665,2.5048441886901855,-0.9190943241119385,1.6351994276046753,3.3266849517822266,-4.174131870269775,-5.311623573303223,5.8687663078308105,-3.111858367919922,2.510477304458618,-2.120328426361084,1.5411893129348755,-3.65008807182312,2.2787728309631348,1.863219141960144,-2.501830816268921,0.20956996083259583,0.09566278010606766,-4.529134750366211,5.4264421463012695,1.2736127376556396,-2.026548385620117,4.9038519859313965,-6.875609874725342,-2.6606783866882324,1.8533775806427002,-3.8561270236968994,4.63721227645874,-1.142634630203247,2.166181802749634,0.4357590973377228,0.20931653678417206,-1.0440680980682373,0.19767853617668152,0.7397914528846741,0.42101040482521057,-0.8364066481590271,0.4116123914718628,0.35739877820014954,-1.5645753145217896,1.7238612174987793,0.7451169490814209,1.7185299396514893,-1.5120021104812622,-0.3523067235946655,0.6295964,0.62326443
12,-4.591123580932617,6.055747032165527,1.9641022682189941,-2.6156911849975586,1.5847289562225342,-2.480792760848999,-3.949434518814087,4.196971416473389,3.8440370559692383,-6.659322738647461,2.7474894523620605,-3.3142359256744385,0.989814817905426,-3.5076656341552734,2.06486177444458,-3.6155455112457275,-3.2102465629577637,1.2692937850952148,0.6660655736923218,-0.5768807530403137,4.53171443939209,-5.779260635375977,-1.6416969299316406,3.0293500423431396,-5.179574489593506,6.668562889099121,2.3842031955718994,-2.2218334674835205,3.0755417346954346,-4.410510063171387,1.610731840133667,-1.890507459640503,0.2556089758872986,0.6613377928733826,-0.30851951241493225,-0.16292588412761688,1.2908834218978882,0.296249657869339,1.510616660118103,-1.3940813541412354,-1.6832637786865234,2.669260263442993,3.8733556270599365,-5.901824951171875,-3.0288023948669434,2.5591228008270264,-0.9580779075622559,1.7170337438583374,3.469562292098999,-4.302099227905273,-5.488854885101318,5.973172664642334,-3.214179039001465,2.5574378967285156,-2.1487560272216797,1.5838121175765991,-3.7578043937683105,2.2791221141815186,1.9292763471603394,-2.542370557785034,0.23025894165039062,0.1012706607580185,-4.714116096496582,5.554932117462158,1.3718031644821167,-2.049847364425659,5.074984073638916,-7.009532928466797,-2.7244491577148438,1.8989022970199585,-3.992554187774658,4.730914115905762,-1.1863712072372437,2.220628499984741,0.4569350481033325,0.2198936939239502,-1.0478287935256958,0.20459696650505066,0.7816631197929382,0.4402740001678467,-0.8297509551048279,0.4507761001586914,0.38355180621147156,-1.632546067237854,1.7478010654449463,0.7037457227706909,1.6986651420593262,-1.4995346069335938,-0.36393383145332336,0.6293222,0.6238815
13,-4.777218818664551,6.174580097198486,2.032618522644043,-2.6589388847351074,1.6840083599090576,-2.5437800884246826,-4.111677646636963,4.298614025115967,3.973531484603882,-6.7837138175964355,2.8588650226593018,-3.3898162841796875,1.0451384782791138,-3.5641250610351562,2.1470305919647217,-3.6601617336273193,-3.316593647003174,1.2730348110198975,0.7102264165878296,-0.5774306654930115,4.668704509735107,-5.879537582397461,-1.7237879037857056,3.0983569622039795,-5.351891040802002,6.78509521484375,2.4482154846191406,-2.274448871612549,3.150726795196533,-4.508211612701416,1.6866376399993896,-1.9110578298568726,0.27160897850990295,0.6845722794532776,-0.3713754117488861,-0.16660062968730927,1.2981986999511719,0.30663150548934937,1.604009747505188,-1.4034438133239746,-1.7301111221313477,2.7381348609924316,4.044628143310547,-6.021507263183594,-3.1566736698150635,2.610990285873413,-0.9958655834197998,1.7938213348388672,3.603402614593506,-4.422773361206055,-5.65164041519165,6.0721635818481445,-3.310565233230591,2.6019532680511475,-2.171470880508423,1.6270723342895508,-3.855372667312622,2.2830071449279785,1.9893087148666382,-2.57846736907959,0.24930885434150696,0.10781928151845932,-4.88685417175293,5.674349784851074,1.4630305767059326,-2.070293664932251,5.231197834014893,-7.1356329917907715,-2.783705472946167,1.943158745765686,-4.120083808898926,4.818143367767334,-1.2267649173736572,2.2727034091949463,0.478156179189682,0.23067167401313782,-1.0523689985275269,0.21130795776844025,0.8194074034690857,0.45823347568511963,-0.823589026927948,0.4886506497859955,0.40874096751213074,-1.6957498788833618,1.767545223236084,0.6613523364067078,1.6807715892791748,-1.488914966583252,-0.3721761703491211,0.6288485,0.62326443
14,-4.950444221496582,6.285495281219482,2.0935091972351074,-2.7021777629852295,1.7784509658813477,-2.6010921001434326,-4.263815402984619,4.395009994506836,4.092472076416016,-6.900219917297363,2.964165687561035,-3.4599075317382812,1.0979849100112915,-3.6146607398986816,2.2220842838287354,-3.701883316040039,-3.4124844074249268,1.2838760614395142,0.7528740763664246,-0.5797548294067383,4.792337894439697,-5.975032806396484,-1.8011856079101562,3.162356376647949,-5.508037090301514,6.897775173187256,2.507953643798828,-2.3238003253936768,3.2206671237945557,-4.601065635681152,1.756050705909729,-1.9309477806091309,0.28818896412849426,0.7074302434921265,-0.43156203627586365,-0.17146505415439606,1.3054076433181763,0.3174472153186798,1.6921677589416504,-1.4118283987045288,-1.7715476751327515,2.8037052154541016,4.204734802246094,-6.133328437805176,-3.275336742401123,2.6606099605560303,-1.0324586629867554,1.866145372390747,3.7294793128967285,-4.536892414093018,-5.802157402038574,6.16612434387207,-3.401867151260376,2.644036054611206,-2.1900787353515625,1.6700550317764282,-3.9443328380584717,2.289700984954834,2.044200897216797,-2.61090087890625,0.26708874106407166,0.11495326459407806,-5.048837661743164,5.785955905914307,1.5479599237442017,-2.0886356830596924,5.374906063079834,-7.254752159118652,-2.8393139839172363,1.9860163927078247,-4.2401957511901855,4.899425506591797,-1.26457679271698,2.3222477436065674,0.4993911683559418,0.24159859120845795,-1.0579708814620972,0.21741263568401337,0.8537189364433289,0.4750153124332428,-0.8180948495864868,0.5248605012893677,0.4328838288784027,-1.7546082735061646,1.7841041088104248,0.6186754703521729,1.6645400524139404,-1.4797638654708862,-0.3780050277709961,0.6283748,0.6223388
15,-5.112056732177734,6.389595985412598,2.1480774879455566,-2.7451610565185547,1.868437647819519,-2.653595209121704,-4.406893253326416,4.4867167472839355,4.202259063720703,-7.010130882263184,3.064135789871216,-3.5251553058624268,1.1482843160629272,-3.6605446338653564,2.2909300327301025,-3.741218090057373,-3.499490261077881,1.300283670425415,0.794014573097229,-0.5834762454032898,4.904581069946289,-6.066387176513672,-1.87424635887146,3.222120761871338,-5.650296211242676,7.006759166717529,2.563950300216675,-2.3701252937316895,3.286285400390625,-4.6892900466918945,1.8198250532150269,-1.9502689838409424,0.3052719533443451,0.7299402952194214,-0.48899024724960327,-0.17696894705295563,1.3124723434448242,0.32857128977775574,1.7756383419036865,-1.4194262027740479,-1.8084135055541992,2.8663618564605713,4.354940414428711,-6.23869514465332,-3.3858423233032227,2.7081005573272705,-1.067898154258728,1.9344680309295654,3.8488147258758545,-4.645173072814941,-5.942033767700195,6.255513668060303,-3.488661289215088,2.6836931705474854,-2.205674171447754,1.7122101783752441,-4.025943279266357,2.2986555099487305,2.0946388244628906,-2.640260934829712,0.28387466073036194,0.12240994721651077,-5.2013397216796875,5.89055871963501,1.627220869064331,-2.105323553085327,5.507974624633789,-7.3675150871276855,-2.8918650150299072,2.027430295944214,-4.353740215301514,4.975449562072754,-1.3003566265106201,2.369231700897217,0.5206227898597717,0.25263816118240356,-1.064667820930481,0.22274860739707947,0.885178804397583,0.49076616764068604,-0.8133035898208618,0.5592723488807678,0.45595771074295044,-1.8094936609268188,1.7981293201446533,0.5762869119644165,1.6497331857681274,-1.4718153476715088,-0.38208556175231934,0.6280258,0.6214132
16,-5.26324987411499,6.487807273864746,2.1973562240600586,-2.7877159118652344,1.9543368816375732,-2.701913833618164,-4.541795253753662,4.574145793914795,4.304035186767578,-7.114343166351318,3.1592931747436523,-3.5860848426818848,1.1960842609405518,-3.7027528285980225,2.354307174682617,-3.778569221496582,-3.5789332389831543,1.3209422826766968,0.8336777091026306,-0.5883124470710754,5.007060527801514,-6.153970718383789,-1.9433449506759644,3.278221845626831,-5.780696392059326,7.112081050872803,2.6166398525238037,-2.413778781890869,3.3482251167297363,-4.773165702819824,1.87873375415802,-1.969072699546814,0.32280346751213074,0.7521327137947083,-0.5436822772026062,-0.182717427611351,1.319298267364502,0.33986109495162964,1.854911208152771,-1.4263840913772583,-1.8414132595062256,2.926474094390869,4.496315956115723,-6.338400840759277,-3.489103078842163,2.7536978721618652,-1.1022876501083374,1.999150276184082,3.9621164798736572,-4.748176097869873,-6.072590351104736,6.340713024139404,-3.5714166164398193,2.72110652923584,-2.219068765640259,1.7531965970993042,-4.10114049911499,2.309349298477173,2.141228199005127,-2.667074203491211,0.29984813928604126,0.1299968957901001,-5.345308780670166,5.989084720611572,1.7014336585998535,-2.1207115650177,5.631964683532715,-7.474428176879883,-2.9417850971221924,2.0673458576202393,-4.461503505706787,5.046724319458008,-1.3345028162002563,2.413736343383789,0.5418122410774231,0.26376885175704956,-1.0723990201950073,0.2272842824459076,0.9142842292785645,0.5056633353233337,-0.8091738820075989,0.5919016599655151,0.4779740571975708,-1.8607758283615112,1.8101177215576172,0.5345626473426819,1.636181116104126,-1.4648560285568237,-0.3848705291748047,0.6274275,0.6204875
17,-5.4050774574279785,6.580861568450928,2.2421882152557373,-2.8296356201171875,2.036454200744629,-2.7466490268707275,-4.669363021850586,4.65761661529541,4.398819923400879,-7.213428497314453,3.250152826309204,-3.643209934234619,1.241441249847412,-3.742001533508301,2.412951707839966,-3.8142309188842773,-3.6519501209259033,1.3447786569595337,0.8719159364700317,-0.5940056443214417,5.101236343383789,-6.238077640533447,-2.0088741779327393,3.331124782562256,-5.9009480476379395,7.213756084442139,2.6664252281188965,-2.4549355506896973,3.4070253372192383,-4.8529372215271,1.9333975315093994,-1.987430453300476,0.34073230624198914,0.7740349769592285,-0.5957099795341492,-0.1884298473596573,1.3258429765701294,0.35118937492370605,1.9303812980651855,-1.4328131675720215,-1.871128797531128,2.984288454055786,4.629815101623535,-6.433128356933594,-3.5858421325683594,2.7974870204925537,-1.1357272863388062,2.0604910850524902,4.070023536682129,-4.846354961395264,-6.194857597351074,6.422050476074219,-3.6504101753234863,2.7564313411712646,-2.230870246887207,1.7928314208984375,-4.170804023742676,2.321349859237671,2.1844170093536377,-2.691713333129883,0.3151432275772095,0.13755807280540466,-5.481584548950195,6.082195281982422,1.771122932434082,-2.1350178718566895,5.748036861419678,-7.576087474822998,-2.989471197128296,2.105818748474121,-4.564039707183838,5.113742351531982,-1.367289423942566,2.455842971801758,0.562955915927887,0.2749638557434082,-1.0810222625732422,0.23104140162467957,0.9414507746696472,0.5198455452919006,-0.8056793808937073,0.6228213310241699,0.49896925687789917,-1.9087659120559692,1.8204352855682373,0.4937937557697296,1.623718023300171,-1.4587301015853882,-0.3866959810256958,0.6270037,0.62017894
18,-5.538356304168701,6.669347286224365,2.283243417739868,-2.870810031890869,2.115063428878784,-2.7882256507873535,-4.790187835693359,4.737496376037598,4.48744010925293,-7.307976245880127,3.3370699882507324,-3.696981191635132,1.2844668626785278,-3.7788808345794678,2.467353343963623,-3.8483657836914062,-3.7194154262542725,1.3709405660629272,0.9087515473365784,-0.6003843545913696,5.188136577606201,-6.319006443023682,-2.0711331367492676,3.3811657428741455,-6.012430191040039,7.31191873550415,2.713568687438965,-2.4937915802001953,3.4630651473999023,-4.928828239440918,1.9843484163284302,-2.00533127784729,0.3590186536312103,0.7956627011299133,-0.6452118754386902,-0.1939164400100708,1.332089900970459,0.36242738366127014,2.002410650253296,-1.4387719631195068,-1.8980213403701782,3.039991855621338,4.756191730499268,-6.523481845855713,-3.676741123199463,2.839630126953125,-1.1683059930801392,2.118743658065796,4.173077583312988,-4.940189361572266,-6.309767246246338,6.499842166900635,-3.725914478302002,2.7898223400115967,-2.2414662837982178,1.8310190439224243,-4.235579490661621,2.3343393802642822,2.2246291637420654,-2.7144718170166016,0.3298562169075012,0.14498674869537354,-5.6108622550964355,6.170469284057617,1.8367607593536377,-2.148390293121338,5.8571319580078125,-7.67291259765625,-3.0352141857147217,2.1428511142730713,-4.661811351776123,5.177012920379639,-1.3989264965057373,2.495661735534668,0.5840237736701965,0.28621119260787964,-1.090408444404602,0.234089657664299,0.9670071005821228,0.5334320664405823,-0.8027491569519043,0.652125895023346,0.518992006778717,-1.9537588357925415,1.8293795585632324,0.45414623618125916,1.612226963043213,-1.4533032178878784,-0.3877987861633301,0.62702864,0.61925334
19,-5.663940906524658,6.753829002380371,2.3211023807525635,-2.911135196685791,2.1904165744781494,-2.827054262161255,-4.90485143661499,4.813998699188232,4.570575714111328,-7.398557662963867,3.420387029647827,-3.747681140899658,1.3252649307250977,-3.813828706741333,2.5179619789123535,-3.881178140640259,-3.782099723815918,1.3987239599227905,0.9442409873008728,-0.6072919964790344,5.268714904785156,-6.3969316482543945,-2.130448341369629,3.4286069869995117,-6.116320610046387,7.406632900238037,2.758314371109009,-2.5305941104888916,3.516653060913086,-5.001141548156738,2.032020330429077,-2.022765636444092,0.3776264190673828,0.817038357257843,-0.6923222541809082,-0.1990492194890976,1.3380212783813477,0.3734786808490753,2.0713229179382324,-1.4443285465240479,-1.9224903583526611,3.093703508377075,4.876133918762207,-6.6099853515625,-3.7623276710510254,2.880293130874634,-1.2001229524612427,2.1741695404052734,4.271659851074219,-5.030045509338379,-6.418063640594482,6.574431419372559,-3.7981982231140137,2.821427345275879,-2.2511448860168457,1.8676972389221191,-4.296082019805908,2.3480634689331055,2.262216567993164,-2.735621452331543,0.34403738379478455,0.15223270654678345,-5.733767032623291,6.254404544830322,1.8987383842468262,-2.161003589630127,5.960131645202637,-7.765166282653809,-3.079206943511963,2.178473472595215,-4.755083084106445,5.2368998527526855,-1.4295347929000854,2.5333893299102783,0.6050090789794922,0.297497421503067,-1.1004170179367065,0.23650524020195007,0.9912131428718567,0.5465347766876221,-0.8003197312355042,0.6799381971359253,0.5380950570106506,-1.9960180521011353,1.8371729850769043,0.41576316952705383,1.6015996932983398,-1.4484726190567017,-0.38834720849990845,0.626904,0.61863625
20,-5.782476425170898,6.8345723152160645,2.3561625480651855,-2.9505271911621094,2.262716770172119,-2.8634512424468994,-5.013976097106934,4.887465953826904,4.648814678192139,-7.485401153564453,3.500345230102539,-3.795631170272827,1.363966941833496,-3.8471531867980957,2.5652153491973877,-3.9127707481384277,-3.8405990600585938,1.4276013374328613,0.9784485697746277,-0.6145955324172974,5.343769550323486,-6.472046852111816,-2.187051773071289,3.4737002849578857,-6.213589191436768,7.49796199798584,2.800940752029419,-2.565481185913086,3.568004608154297,-5.0701069831848145,2.0767922401428223,-2.0397913455963135,0.3965291976928711,0.8381702899932861,-0.7371686697006226,-0.20375236868858337,1.343631625175476,0.38428154587745667,2.137347936630249,-1.4495598077774048,-1.9448612928390503,3.1456174850463867,4.990321159362793,-6.692934989929199,-3.8430821895599365,2.919586658477783,-1.2312512397766113,2.226937770843506,4.366069793701172,-5.116164684295654,-6.520291328430176,6.646062850952148,-3.8674135208129883,2.8514301776885986,-2.260174036026001,1.9028838872909546,-4.352838039398193,2.3622794151306152,2.2974729537963867,-2.755375385284424,0.35771891474723816,0.1592351198196411,-5.850861549377441,6.334415435791016,1.9574148654937744,-2.1729140281677246,6.05770206451416,-7.8533220291137695,-3.1216864585876465,2.212724447250366,-4.84419584274292,5.29387903213501,-1.459243893623352,2.569132089614868,0.6258888840675354,0.3088151514530182,-1.1109278202056885,0.2383616864681244,1.0142747163772583,0.5592092275619507,-0.7983241677284241,0.706364631652832,0.5563279390335083,-2.035794496536255,1.8440070152282715,0.378709614276886,1.591741919517517,-1.4441468715667725,-0.3884699046611786,0.6268541,0.61863625
21,-5.894585609436035,6.912009239196777,2.3888025283813477,-2.988940715789795,2.3322131633758545,-2.897660970687866,-5.117972373962402,4.958072662353516,4.722696304321289,-7.568811893463135,3.5772180557250977,-3.841130495071411,1.4007136821746826,-3.87915301322937,2.6094775199890137,-3.943265914916992,-3.895461082458496,1.4571627378463745,1.0114188194274902,-0.6221873164176941,5.413973331451416,-6.544539451599121,-2.2412219047546387,3.516636848449707,-6.305057048797607,7.58608865737915,2.841610908508301,-2.5986266136169434,3.6173553466796875,-5.1359052658081055,2.1189324855804443,-2.0564048290252686,0.4157039523124695,0.8590816259384155,-0.7799088954925537,-0.2079809308052063,1.348915934562683,0.3947698771953583,2.2007408142089844,-1.4545146226882935,-1.9654159545898438,3.1957719326019287,5.09920597076416,-6.772674083709717,-3.9194393157958984,2.9575905799865723,-1.2617489099502563,2.2772133350372314,4.456774711608887,-5.198815822601318,-6.617074489593506,6.714904308319092,-3.9337737560272217,2.879927396774292,-2.268700122833252,1.9366263151168823,-4.406235694885254,2.376805305480957,2.3306491374969482,-2.7738544940948486,0.3709287643432617,0.16596555709838867,-5.9626007080078125,6.410971164703369,2.01310396194458,-2.184187173843384,6.150364875793457,-7.937722682952881,-3.1628270149230957,2.245635747909546,-4.929440498352051,5.348030090332031,-1.4881107807159424,2.603030204772949,0.6466723084449768,0.32015368342399597,-1.121825098991394,0.23973259329795837,1.0363523960113525,0.5715165138244629,-0.7967211008071899,0.731508195400238,0.5737478733062744,-2.073331117630005,1.850040078163147,0.34301984310150146,1.5825695991516113,-1.4402616024017334,-0.38827046751976013,0.6267046,0.61894476
22,-6.00084924697876,6.986433029174805,2.4193294048309326,-3.026370048522949,2.3990700244903564,-2.9299464225769043,-5.217286586761475,5.025949001312256,4.792612075805664,-7.64914608001709,3.651188611984253,-3.884408712387085,1.4356307983398438,-3.9099833965301514,2.6510448455810547,-3.972768545150757,-3.9470322132110596,1.4870681762695312,1.0432133674621582,-0.6300010085105896,5.479859828948975,-6.614504814147949,-2.293121099472046,3.5575835704803467,-6.39141845703125,7.671107769012451,2.8804771900177,-2.630150079727173,3.6648223400115967,-5.198790073394775,2.1586925983428955,-2.0726430416107178,0.43512746691703796,0.8797796368598938,-0.8206695318222046,-0.21171797811985016,1.3538950681686401,0.40490636229515076,2.261720657348633,-1.4592381715774536,-1.9844037294387817,3.2442495822906494,5.203265190124512,-6.849470615386963,-3.991758108139038,2.994425058364868,-1.2916563749313354,2.3251640796661377,4.543927192687988,-5.278355121612549,-6.708866119384766,6.78127384185791,-3.9974489212036133,2.9070253372192383,-2.2768611907958984,1.968957781791687,-4.4566473960876465,2.3914852142333984,2.361978054046631,-2.791252613067627,0.3836832344532013,0.17240305244922638,-6.069368362426758,6.484259605407715,2.066071033477783,-2.1948952674865723,6.238638401031494,-8.018403053283691,-3.2027175426483154,2.2772715091705322,-5.01105260848999,5.399747371673584,-1.5162235498428345,2.6352615356445312,0.6673367023468018,0.3315053880214691,-1.1330136060714722,0.24068965017795563,1.0575854778289795,0.5835214853286743,-0.7954469323158264,0.755478024482727,0.5904178023338318,-2.1088218688964844,1.8554095029830933,0.308684378862381,1.5740227699279785,-1.4367544651031494,-0.3878290355205536,0.6267046,0.61956185
23,-6.101694107055664,7.058060646057129,2.447963237762451,-3.062786817550659,2.4634640216827393,-2.9604809284210205,-5.312243461608887,5.091375350952148,4.859000205993652,-7.726485729217529,3.7224667072296143,-3.925668478012085,1.468836784362793,-3.93983793258667,2.6902265548706055,-4.001286029815674,-3.9958014488220215,1.5170823335647583,1.073885202407837,-0.6379831433296204,5.541965484619141,-6.682042598724365,-2.3429648876190186,3.596727132797241,-6.473207950592041,7.753164291381836,2.9176855087280273,-2.6602025032043457,3.710601806640625,-5.2589592933654785,2.196298599243164,-2.088501453399658,0.45477980375289917,0.9002732634544373,-0.8595914244651794,-0.21496787667274475,1.3585772514343262,0.4146672487258911,2.320457696914673,-1.4637572765350342,-2.0020060539245605,3.2911417484283447,5.302895545959473,-6.923549175262451,-4.060390949249268,3.030219554901123,-1.3210252523422241,2.3709566593170166,4.627799034118652,-5.354879856109619,-6.7960686683654785,6.845245838165283,-4.058579444885254,2.932861089706421,-2.2847471237182617,1.9999228715896606,-4.5043158531188965,2.406151056289673,2.3916573524475098,-2.8076701164245605,0.39598560333251953,0.17852923274040222,-6.1715874671936035,6.554616451263428,2.116511344909668,-2.205082893371582,6.322882175445557,-8.095902442932129,-3.2414610385894775,2.3076705932617188,-5.089323043823242,5.449294567108154,-1.5436357259750366,2.665929079055786,0.6878834962844849,0.3428666591644287,-1.144408106803894,0.24127297103405,1.0780619382858276,0.5952267646789551,-0.7944675087928772,0.7783348560333252,0.6063820123672485,-2.1424217224121094,1.8601893186569214,0.2756955623626709,1.566023826599121,-1.4335744380950928,-0.3871954083442688,0.62660486,0.6198704
24,-6.197556018829346,7.127169609069824,2.4749302864074707,-3.098207473754883,2.525550365447998,-2.989473819732666,-5.40321683883667,5.154447078704834,4.922242641448975,-7.801100730895996,3.7912545204162598,-3.965073823928833,1.500449299812317,-3.9688048362731934,2.72721791267395,-4.028938293457031,-4.04201078414917,1.5469942092895508,1.1034810543060303,-0.6460731029510498,5.6006646156311035,-6.747318744659424,-2.390913724899292,3.6341912746429443,-6.550971508026123,7.8323187828063965,2.9533851146698,-2.688924551010132,3.754729747772217,-5.316593170166016,2.2319188117980957,-2.1039981842041016,0.4746457636356354,0.9205657839775085,-0.8967892527580261,-0.2177358865737915,1.36298406124115,0.42404496669769287,2.3770577907562256,-1.468108892440796,-2.018402338027954,3.336531639099121,5.398413181304932,-6.995102405548096,-4.125609397888184,3.0649383068084717,-1.3498902320861816,2.4146804809570312,4.708652973175049,-5.428561210632324,-6.879111289978027,6.907033920288086,-4.117285251617432,2.957489252090454,-2.292459011077881,2.0295848846435547,-4.549584865570068,2.4207849502563477,2.419833183288574,-2.8231685161590576,0.40784817934036255,0.18435820937156677,-6.2695746421813965,6.622313499450684,2.1646459102630615,-2.2148211002349854,6.403514862060547,-8.170321464538574,-3.2791576385498047,2.3368797302246094,-5.16436767578125,5.496732234954834,-1.5703707933425903,2.6951711177825928,0.7083047032356262,0.3542322516441345,-1.1559457778930664,0.2415441870689392,1.0978773832321167,0.6066726446151733,-0.7937398552894592,0.8001773357391357,0.6216976046562195,-2.1742942333221436,1.864491581916809,0.24405357241630554,1.5585291385650635,-1.4306795597076416,-0.3864209055900574,0.62650514,0.61956185
25,-6.288773059844971,7.19392728805542,2.5004186630249023,-3.132641315460205,2.5854687690734863,-3.0170211791992188,-5.490495204925537,5.215388774871826,4.982448577880859,-7.873115539550781,3.857689142227173,-4.002771854400635,1.5305836200714111,-3.9969961643218994,2.7622170448303223,-4.0557637214660645,-4.085936069488525,1.5766503810882568,1.13206148147583,-0.6542408466339111,5.656337261199951,-6.810429573059082,-2.4371020793914795,3.6700804233551025,-6.625092029571533,7.908716678619385,2.9876630306243896,-2.7163572311401367,3.797374725341797,-5.3717827796936035,2.265678882598877,-2.119148015975952,0.4947138726711273,0.9406688809394836,-0.932378351688385,-0.22004210948944092,1.36711847782135,0.43302810192108154,2.4316816329956055,-1.472349762916565,-2.0337390899658203,3.3805062770843506,5.490201950073242,-7.064341068267822,-4.187657833099365,3.0987436771392822,-1.37826406955719,2.4565181732177734,4.786677360534668,-5.4996337890625,-6.958250522613525,6.966736316680908,-4.173813343048096,2.9810502529144287,-2.300028085708618,2.058006525039673,-4.592636585235596,2.4353067874908447,2.4466357231140137,-2.8378922939300537,0.41928020119667053,0.189888596534729,-6.363563060760498,6.687479496002197,2.210646629333496,-2.224156379699707,6.480792045593262,-8.241761207580566,-3.315845489501953,2.3649590015411377,-5.236464500427246,5.542246341705322,-1.5964903831481934,2.7230520248413086,0.7285916805267334,0.3655945360660553,-1.1675641536712646,0.2415544092655182,1.1170785427093506,0.6178795695304871,-0.7932236194610596,0.8210643529891968,0.6364072561264038,-2.2045888900756836,1.8684114217758179,0.213698148727417,1.5514858961105347,-1.4280425310134888,-0.3855273127555847,0.62650514,0.61863625
