epoch,W1_1_1,W1_2_1,W1_3_1,W1_1_2,W1_2_2,W1_3_2,W1_1_3,W1_2_3,W1_3_3,W1_1_4,W1_2_4,W1_3_4,W1_1_5,W1_2_5,W1_3_5,W1_1_6,W1_2_6,W1_3_6,W1_1_7,W1_2_7,W1_3_7,W1_1_8,W1_2_8,W1_3_8,W1_1_9,W1_2_9,W1_3_9,W1_1_10,W1_2_10,W1_3_10,W1_1_11,W1_2_11,W1_3_11,W1_1_12,W1_2_12,W1_3_12,W1_1_13,W1_2_13,W1_3_13,W1_1_14,W1_2_14,W1_3_14,W1_1_15,W1_2_15,W1_3_15,W1_1_16,W1_2_16,W1_3_16,W1_1_17,W1_2_17,W1_3_17,W1_1_18,W1_2_18,W1_3_18,W1_1_19,W1_2_19,W1_3_19,W1_1_20,W1_2_20,W1_3_20,W1_1_21,W1_2_21,W1_3_21,W1_1_22,W1_2_22,W1_3_22,W1_1_23,W1_2_23,W1_3_23,W1_1_24,W1_2_24,W1_3_24,W1_1_25,W1_2_25,W1_3_25,W1_1_26,W1_2_26,W1_3_26,W1_1_27,W1_2_27,W1_3_27,W1_1_28,W1_2_28,W1_3_28,W1_1_29,W1_2_29,W1_3_29,W1_1_30,W1_2_30,W1_3_30,W1_1_31,W1_2_31,W1_3_31,W1_1_32,W1_2_32,W1_3_32,W1_1_33,W1_2_33,W1_3_33,W1_1_34,W1_2_34,W1_3_34,W1_1_35,W1_2_35,W1_3_35,W1_1_36,W1_2_36,W1_3_36,W1_1_37,W1_2_37,W1_3_37,W1_1_38,W1_2_38,W1_3_38,W1_1_39,W1_2_39,W1_3_39,W1_1_40,W1_2_40,W1_3_40,W1_1_41,W1_2_41,W1_3_41,W1_1_42,W1_2_42,W1_3_42,b1_1,b1_2,b1_3,Wout_1_1,Wout_1_2,Wout_1_3,bout_1,training_acc,testing_acc
19,-5.353906154632568,6.507739543914795,2.704183340072632,2.3080437183380127,-2.8369712829589844,-1.0339686870574951,1.9052562713623047,-2.76332950592041,-1.0413010120391846,-4.522325038909912,4.107546329498291,3.331136465072632,4.229538440704346,-6.726825714111328,-3.4247171878814697,3.208055257797241,-3.9559922218322754,-0.575066864490509,1.0109952688217163,-3.343402624130249,-2.037015438079834,2.169780969619751,-2.9692013263702393,-3.094362258911133,-3.8289990425109863,1.8879801034927368,-0.6453933119773865,0.844658613204956,-1.0802412033081055,0.9334695339202881,5.052976608276367,-6.1696929931640625,-2.599946975708008,-1.798499345779419,3.5952682495117188,1.1515001058578491,-5.671390533447266,6.591062068939209,4.086832046508789,2.658884048461914,-2.6796796321868896,-0.9495822787284851,3.3467016220092773,-5.285406589508057,-0.4636674225330353,1.8048360347747803,-1.9785112142562866,-0.9012562036514282,0.3844206631183624,0.6943321824073792,0.44118446111679077,-0.5410006046295166,-0.366939902305603,0.7141733765602112,1.551102638244629,0.20384038984775543,0.5413674712181091,2.131948947906494,-1.966512680053711,0.749224066734314,-1.6130205392837524,3.445371627807617,0.5123175978660583,4.56250524520874,-5.41248083114624,-4.979202747344971,-3.53963041305542,3.1101698875427246,0.9562386870384216,-1.097369909286499,1.7229608297348022,1.2487151622772217,3.8720881938934326,-4.630876064300537,-2.279836654663086,-6.245082855224609,5.697342395782471,3.8441030979156494,-3.720632553100586,2.8967087268829346,0.7997378706932068,-2.306823253631592,2.113250732421875,-0.1296905279159546,-4.141077995300293,2.9218342304229736,-0.18602080643177032,1.9393770694732666,-1.8951534032821655,-2.7675516605377197,0.3793177008628845,0.5822755098342896,-0.7044491767883301,-5.511654376983643,6.3125152587890625,1.3906782865524292,1.8226498365402222,-1.5778863430023193,-1.5761234760284424,5.538835048675537,-6.494180679321289,-4.508455276489258,-3.0089361667633057,1.4789527654647827,2.2612950801849365,-4.606607913970947,4.356338977813721,3.5457746982574463,-1.4646475315093994,2.893110513687134,-0.7344083786010742,0.1630185842514038,0.3488426208496094,0.02295318804681301,-1.1661676168441772,0.6320273280143738,-0.5286891460418701,1.0898197889328003,0.6661825180053711,-0.018486609682440758,-0.8005881309509277,0.3834841251373291,0.5788593292236328,0.35970228910446167,-1.549953818321228,-1.403585433959961,2.112630605697632,-0.9161891341209412,0.9014930129051208,1.604896903038025,-1.3171772956848145,-1.767255187034607,-0.19049282371997833,0.63074315,0.62295586
20,-5.476640224456787,6.584973335266113,2.7223587036132812,2.350526809692383,-2.881330728530884,-1.0335582494735718,1.9802995920181274,-2.798692464828491,-1.069577932357788,-4.629329204559326,4.185666561126709,3.3661022186279297,4.309073448181152,-6.78369665145874,-3.4990341663360596,3.289717435836792,-4.024100303649902,-0.524764895439148,1.0447285175323486,-3.371713399887085,-2.074537754058838,2.2098891735076904,-2.9828810691833496,-3.1359126567840576,-3.8918850421905518,1.9279141426086426,-0.6839818358421326,0.888225793838501,-1.1029669046401978,0.9917891621589661,5.118613243103027,-6.2561259269714355,-2.616164207458496,-1.8461161851882935,3.6391971111297607,1.1747406721115112,-5.772287845611572,6.672144889831543,4.106180667877197,2.7023329734802246,-2.7082834243774414,-0.9766418933868408,3.4048616886138916,-5.393100261688232,-0.36090365052223206,1.860308051109314,-1.988094449043274,-0.8973638415336609,0.3995496928691864,0.710509181022644,0.4523930847644806,-0.5755863189697266,-0.3714180886745453,0.7450456619262695,1.560428261756897,0.19898542761802673,0.5628358721733093,2.2015202045440674,-2.015225410461426,0.8329885601997375,-1.6394822597503662,3.506584644317627,0.513565182685852,4.661961555480957,-5.468602657318115,-5.107583522796631,-3.6265552043914795,3.147350549697876,0.96164470911026,-1.126664161682129,1.7474361658096313,1.2874194383621216,3.9615578651428223,-4.704614639282227,-2.297319173812866,-6.341765403747559,5.759449481964111,3.8834786415100098,-3.7919445037841797,2.9303760528564453,0.8004432320594788,-2.321319341659546,2.1616861820220947,-0.16928353905677795,-4.205882549285889,2.9291951656341553,-0.20147958397865295,1.9685122966766357,-1.8949257135391235,-2.816683769226074,0.3901825547218323,0.5945528745651245,-0.7156233191490173,-5.638071060180664,6.385340213775635,1.3936474323272705,1.88265860080719,-1.5754420757293701,-1.611297845840454,5.625927448272705,-6.5488996505737305,-4.586421489715576,-3.051882743835449,1.4867198467254639,2.323188304901123,-4.693532466888428,4.383453369140625,3.629850149154663,-1.4877475500106812,2.947188377380371,-0.7823548913002014,0.18684497475624084,0.3544403910636902,0.014598262496292591,-1.1814128160476685,0.6524881720542908,-0.5606052279472351,1.122263789176941,0.6796389818191528,-0.012453008443117142,-0.8082959651947021,0.3950137495994568,0.5922930240631104,0.38100147247314453,-1.5769202709197998,-1.4316895008087158,2.1345059871673584,-0.9870734214782715,0.9832163453102112,1.594892978668213,-1.315466284751892,-1.7534818649291992,-0.1927970051765442,0.6304939,0.62326443
21,-5.593357563018799,6.658339500427246,2.7386960983276367,2.3902578353881836,-2.924151659011841,-1.0339218378067017,2.052572727203369,-2.8321993350982666,-1.0968021154403687,-4.731978893280029,4.26157808303833,3.397250175476074,4.38382625579834,-6.837409496307373,-3.5712053775787354,3.3684589862823486,-4.090227127075195,-0.47293809056282043,1.0770097970962524,-3.397608757019043,-2.111997127532959,2.247652053833008,-2.9964163303375244,-3.1749448776245117,-3.951007127761841,1.967250943183899,-0.7211151123046875,0.9309819936752319,-1.1244568824768066,1.0474960803985596,5.179811477661133,-6.339765548706055,-2.6303303241729736,-1.8915963172912598,3.6799864768981934,1.1977578401565552,-5.86677885055542,6.752442359924316,4.121781826019287,2.7433295249938965,-2.735062837600708,-1.0034905672073364,3.461272716522217,-5.497658729553223,-0.25801417231559753,1.9123255014419556,-1.9980385303497314,-0.894171953201294,0.4148786962032318,0.7265112400054932,0.4635775089263916,-0.6084170341491699,-0.37501731514930725,0.7748197317123413,1.5692192316055298,0.19521461427211761,0.5818161964416504,2.2685537338256836,-2.063450336456299,0.9181079864501953,-1.6633555889129639,3.566263437271118,0.5149611830711365,4.75689172744751,-5.5222392082214355,-5.231523513793945,-3.7088780403137207,3.1835851669311523,0.9648494124412537,-1.1554282903671265,1.7704776525497437,1.3236863613128662,4.048003673553467,-4.774611473083496,-2.313429594039917,-6.433371067047119,5.8203959465026855,3.9185166358947754,-3.860344171524048,2.9622585773468018,0.8007754683494568,-2.3343331813812256,2.2094595432281494,-0.20956772565841675,-4.266928672790527,2.936856269836426,-0.21558012068271637,1.9951838254928589,-1.8942842483520508,-2.864347457885742,0.40058985352516174,0.6058497428894043,-0.7251198887825012,-5.759867191314697,6.4538984298706055,1.3959802389144897,1.9394575357437134,-1.5733046531677246,-1.6443537473678589,5.708507061004639,-6.601367950439453,-4.661561965942383,-3.0927159786224365,1.4957937002182007,2.381675958633423,-4.777090549468994,4.408884048461914,3.7108371257781982,-1.5107733011245728,2.9979045391082764,-0.8284092545509338,0.21037593483924866,0.36012381315231323,0.006161394063383341,-1.196812629699707,0.6709927916526794,-0.5908231139183044,1.1524583101272583,0.6922099590301514,-0.006796074565500021,-0.815545380115509,0.40671348571777344,0.6047338843345642,0.4018006920814514,-1.6020983457565308,-1.4579417705535889,2.1556296348571777,-1.0557001829147339,1.0640320777893066,1.5856504440307617,-1.3142781257629395,-1.7408463954925537,-0.19459757208824158,0.62989557,0.62326443
22,-5.704641342163086,6.728216648101807,2.753373384475708,2.427523612976074,-2.965345859527588,-1.0350090265274048,2.1222805976867676,-2.8640644550323486,-1.1229467391967773,-4.830705165863037,4.335434436798096,3.424959659576416,4.454349517822266,-6.88834285736084,-3.641132116317749,3.4444520473480225,-4.1543169021606445,-0.42002880573272705,1.1078239679336548,-3.4214718341827393,-2.1493568420410156,2.283276319503784,-3.009930372238159,-3.211591958999634,-4.006749153137207,2.005740165710449,-0.7569655776023865,0.9728931188583374,-1.1447638273239136,1.100852608680725,5.237117290496826,-6.420762538909912,-2.6425535678863525,-1.935127854347229,3.7180044651031494,1.2203714847564697,-5.955657958984375,6.831919193267822,4.133944034576416,2.782160997390747,-2.7601993083953857,-1.0300228595733643,3.516139507293701,-5.599358081817627,-0.15525569021701813,1.9612051248550415,-2.0083773136138916,-0.8915079236030579,0.43038782477378845,0.7423518300056458,0.47472235560417175,-0.6395310759544373,-0.37764817476272583,0.803486168384552,1.5774986743927002,0.19249680638313293,0.5984097719192505,2.333291530609131,-2.1112139225006104,1.004522681236267,-1.6849168539047241,3.6244518756866455,0.5164527893066406,4.847739219665527,-5.573795318603516,-5.35120153427124,-3.7870190143585205,3.219007968902588,0.9660281538963318,-1.1836695671081543,1.7922487258911133,1.3576608896255493,4.131554126739502,-4.841078758239746,-2.3283681869506836,-6.520430088043213,5.880067348480225,3.9496357440948486,-3.926006555557251,2.9925289154052734,0.800748884677887,-2.346102476119995,2.256370782852173,-0.250446081161499,-4.324461936950684,2.944687843322754,-0.2283785045146942,2.0196635723114014,-1.893280029296875,-2.9106180667877197,0.4106527864933014,0.6163027882575989,-0.7330333590507507,-5.877309322357178,6.518498420715332,1.3978235721588135,1.9933170080184937,-1.5714728832244873,-1.6754432916641235,5.786977291107178,-6.651811599731445,-4.734225273132324,-3.1317079067230225,1.5060240030288696,2.437105655670166,-4.8574652671813965,4.432748794555664,3.7890889644622803,-1.5336918830871582,3.0453929901123047,-0.8724933862686157,0.2336062639951706,0.36588481068611145,-0.0023609318304806948,-1.2123827934265137,0.6876228451728821,-0.6193434596061707,1.1806621551513672,0.7039247751235962,-0.0014669003430753946,-0.8224259614944458,0.41855838894844055,0.616210401058197,0.42209646105766296,-1.6256732940673828,-1.482520341873169,2.1761274337768555,-1.1219608783721924,1.1435264348983765,1.5770925283432007,-1.3135364055633545,-1.7293131351470947,-0.19600288569927216,0.63007003,0.62357295
23,-5.810861587524414,6.794783592224121,2.766624927520752,2.462562084197998,-3.0050113201141357,-1.0367671251296997,2.189570426940918,-2.894463062286377,-1.148011565208435,-4.925673007965088,4.4072041511535645,3.44954252243042,4.520975112915039,-6.936917304992676,-3.708773136138916,3.5178844928741455,-4.216377258300781,-0.36642760038375854,1.1371726989746094,-3.4436028003692627,-2.1866161823272705,2.316984176635742,-3.0234556198120117,-3.246011257171631,-4.059577941894531,2.0431926250457764,-0.7916606068611145,1.0139161348342896,-1.1638928651809692,1.1520417928695679,5.290960311889648,-6.499138832092285,-2.6530673503875732,-1.976876139640808,3.753588914871216,1.242430567741394,-6.039574146270752,6.910377502441406,4.142955303192139,2.819021701812744,-2.7838268280029297,-1.0561457872390747,3.5695297718048096,-5.698312759399414,-0.05287480354309082,2.0072686672210693,-2.019033908843994,-0.8891944885253906,0.4460665285587311,0.7580545544624329,0.4858228862285614,-0.6689876914024353,-0.37925851345062256,0.8310202956199646,1.5852301120758057,0.1908024549484253,0.6127098202705383,2.3959014415740967,-2.1585726737976074,1.0921618938446045,-1.7044215202331543,3.681279420852661,0.5179917216300964,4.934886455535889,-5.623449802398682,-5.466834545135498,-3.861283302307129,3.2537055015563965,0.9653801918029785,-1.211402416229248,1.8128880262374878,1.389479637145996,4.212531089782715,-4.904322147369385,-2.342228651046753,-6.6032633781433105,5.9384894371032715,3.977266788482666,-3.989060163497925,3.02131986618042,0.8004003763198853,-2.3568737506866455,2.302325487136841,-0.291848361492157,-4.37877893447876,2.9526946544647217,-0.2399248331785202,2.042227029800415,-1.8919620513916016,-2.955561876296997,0.42044174671173096,0.6260011792182922,-0.7394310832023621,-5.990684509277344,6.579538345336914,1.399249792098999,2.044490098953247,-1.5699310302734375,-1.704736351966858,5.861675262451172,-6.700381755828857,-4.804414749145508,-3.1690282821655273,1.5172150135040283,2.489778757095337,-4.934849262237549,4.4551591873168945,3.86482834815979,-1.5564908981323242,3.0897915363311768,-0.914551317691803,0.2565383315086365,0.3717034161090851,-0.0109700383618474,-1.228098750114441,0.7024590373039246,-0.6461724042892456,1.2071205377578735,0.7148507237434387,0.003557599848136306,-0.8289836049079895,0.4305446445941925,0.6267198324203491,0.441889226436615,-1.6477934122085571,-1.5056114196777344,2.196019411087036,-1.1857774257659912,1.2213853597640991,1.5691529512405396,-1.3131557703018188,-1.7187955379486084,-0.19709156453609467,0.62989557,0.62326443
24,-5.91237211227417,6.858183860778809,2.7786335945129395,2.4955697059631348,-3.043163537979126,-1.0392001867294312,2.2545995712280273,-2.9235987663269043,-1.1719638109207153,-5.017170429229736,4.476954460144043,3.4713542461395264,4.584046840667725,-6.983320236206055,-3.774137258529663,3.588939905166626,-4.27647590637207,-0.3124832808971405,1.1651027202606201,-3.4642465114593506,-2.2237794399261475,2.348966121673584,-3.0370514392852783,-3.27828311920166,-4.1097822189331055,2.079458713531494,-0.8252907991409302,1.0540279150009155,-1.1818994283676147,1.2012150287628174,5.341798305511475,-6.575030326843262,-2.6619985103607178,-2.0169715881347656,3.7870099544525146,1.2638322114944458,-6.119128227233887,6.987817287445068,4.14914083480835,2.8541109561920166,-2.8060460090637207,-1.081773042678833,3.621541976928711,-5.794650554656982,0.04889751225709915,2.0507748126983643,-2.0300304889678955,-0.8870840072631836,0.4618990421295166,0.7736186385154724,0.4968661963939667,-0.6968662738800049,-0.37982869148254395,0.8573750257492065,1.592426061630249,0.19009053707122803,0.6248142719268799,2.456605911254883,-2.205573797225952,1.1809513568878174,-1.7220773696899414,3.736752510070801,0.5195622444152832,5.018617630004883,-5.6714701652526855,-5.578549861907959,-3.9319660663604736,3.2877166271209717,0.9630674719810486,-1.238662600517273,1.8324685096740723,1.419276475906372,4.290980339050293,-4.964484691619873,-2.355120897293091,-6.682214736938477,5.995779514312744,4.001738548278809,-4.049654960632324,3.0487351417541504,0.7997345924377441,-2.3668150901794434,2.347250461578369,-0.3337077498435974,-4.430147171020508,2.9608442783355713,-0.2502661645412445,2.0630509853363037,-1.8903907537460327,-2.9992117881774902,0.4300113320350647,0.6349985599517822,-0.7443963885307312,-6.100105285644531,6.637254238128662,1.4003134965896606,2.0931472778320312,-1.5687261819839478,-1.732374906539917,5.932936668395996,-6.747291564941406,-4.872270584106445,-3.2048487663269043,1.5291715860366821,2.5400290489196777,-5.009298801422119,4.476322650909424,3.9382216930389404,-1.5791407823562622,3.1312711238861084,-0.9545608758926392,0.27917006611824036,0.3775702714920044,-0.01966564916074276,-1.2439370155334473,0.7156053185462952,-0.6713014245033264,1.232040286064148,0.7250339984893799,0.00828858744353056,-0.8352714776992798,0.4426458477973938,0.6362737417221069,0.46117544174194336,-1.668589472770691,-1.5273677110671997,2.215372323989868,-1.2470964193344116,1.2973101139068604,1.5617564916610718,-1.3130648136138916,-1.7092235088348389,-0.19794051349163055,0.6299205,0.62357295
25,-6.009444236755371,6.9187421798706055,2.7895541191101074,2.526705026626587,-3.079726219177246,-1.0422844886779785,2.317507266998291,-2.9515278339385986,-1.1947962045669556,-5.105507850646973,4.544763565063477,3.4905951023101807,4.6439361572265625,-7.027878284454346,-3.8372581005096436,3.6577353477478027,-4.334554195404053,-0.25848692655563354,1.191648244857788,-3.4836161136627197,-2.26080322265625,2.3793578147888184,-3.0507354736328125,-3.308562994003296,-4.157658100128174,2.1144115924835205,-0.8579084277153015,1.0932165384292603,-1.1987876892089844,1.2485452890396118,5.389915943145752,-6.648585319519043,-2.6695005893707275,-2.0555579662323,3.8185007572174072,1.2844809293746948,-6.194779872894287,7.064087390899658,4.152735233306885,2.8875792026519775,-2.827003240585327,-1.106858730316162,3.6722562313079834,-5.888570308685303,0.1498475819826126,2.091952323913574,-2.0413472652435303,-0.8850272297859192,0.47787198424339294,0.7890709042549133,0.5078531503677368,-0.7232546210289001,-0.3793522119522095,0.8824964165687561,1.5991036891937256,0.19032445549964905,0.634834349155426,2.5155601501464844,-2.252227544784546,1.2707732915878296,-1.7380716800689697,3.7909605503082275,0.521131157875061,5.09914493560791,-5.718063831329346,-5.686563491821289,-3.999265670776367,3.3210785388946533,0.9592708349227905,-1.265457034111023,1.851111888885498,1.4471864700317383,4.367131233215332,-5.02188777923584,-2.3670952320098877,-6.757618427276611,6.051871299743652,4.0233659744262695,-4.107872009277344,3.074894905090332,0.7987897396087646,-2.376091718673706,2.391108751296997,-0.3759605586528778,-4.478768825531006,2.9690470695495605,-0.2594418525695801,2.082338333129883,-1.8886085748672485,-3.041595220565796,0.43939754366874695,0.6433684825897217,-0.7479882836341858,-6.2058610916137695,6.692057132720947,1.401064395904541,2.139493227005005,-1.5678434371948242,-1.7584701776504517,6.001021862030029,-6.792716979980469,-4.937892436981201,-3.239306688308716,1.541739821434021,2.5880894660949707,-5.081064224243164,4.4963178634643555,4.009476661682129,-1.6015732288360596,3.169964551925659,-0.9925292730331421,0.3014972507953644,0.38346973061561584,-0.028445390984416008,-1.2598686218261719,0.7271368503570557,-0.6947304010391235,1.2555780410766602,0.7345157861709595,0.01272706687450409,-0.8413257598876953,0.4548589885234833,0.6448874473571777,0.47996318340301514,-1.688202977180481,-1.5479047298431396,2.2342143058776855,-1.3058727979660034,1.3711094856262207,1.5548597574234009,-1.3132187128067017,-1.7004867792129517,-0.1986025869846344,0.6298457,0.62326443
26,-6.102474212646484,6.976606845855713,2.799571990966797,2.5560996532440186,-3.1147801876068115,-1.0460009574890137,2.3783836364746094,-2.9784460067749023,-1.2165303230285645,-5.190823554992676,4.610690116882324,3.5075888633728027,4.700857639312744,-7.0707597732543945,-3.898188591003418,3.7243709564208984,-4.390684127807617,-0.20470783114433289,1.216870903968811,-3.5018575191497803,-2.297696590423584,2.408367395401001,-3.064527750015259,-3.336941719055176,-4.2035112380981445,2.1480183601379395,-0.8895642757415771,1.1314791440963745,-1.214613914489746,1.2941219806671143,5.435666561126709,-6.719846725463867,-2.6757354736328125,-2.092761754989624,3.848341703414917,1.3042582273483276,-6.266992568969727,7.139056205749512,4.154055595397949,2.919612169265747,-2.8468122482299805,-1.1313340663909912,3.7217462062835693,-5.980118751525879,0.24978528916835785,2.1310174465179443,-2.052943706512451,-0.8829068541526794,0.49397361278533936,0.8044157028198242,0.5187763571739197,-0.7482459545135498,-0.37784838676452637,0.9063223600387573,1.605265498161316,0.19146305322647095,0.6428768634796143,2.5729148387908936,-2.298583507537842,1.3615471124649048,-1.7525869607925415,3.8439457416534424,0.5226780772209167,5.176715850830078,-5.763388633728027,-5.791019916534424,-4.063456058502197,3.3538124561309814,0.9541634321212769,-1.2917792797088623,1.868928074836731,1.4733457565307617,4.441050052642822,-5.076685428619385,-2.3782174587249756,-6.829821586608887,6.106778144836426,4.042458534240723,-4.163823127746582,3.099918842315674,0.7975771427154541,-2.3848228454589844,2.4338557720184326,-0.4185631275177002,-4.5248918533325195,2.9772613048553467,-0.26749151945114136,2.1003055572509766,-1.8866796493530273,-3.082714796066284,0.44864416122436523,0.651157557964325,-0.7502580881118774,-6.308032989501953,6.744122505187988,1.4014973640441895,2.183729648590088,-1.5672783851623535,-1.7831233739852905,6.066175937652588,-6.836802959442139,-5.001380443572998,-3.2724997997283936,1.554768681526184,2.634214401245117,-5.150182723999023,4.515292644500732,4.07882833480835,-1.6237691640853882,3.206068277359009,-1.0284855365753174,0.3235262930393219,0.3893962502479553,-0.03730598837137222,-1.2758461236953735,0.73716801404953,-0.7164645791053772,1.277890682220459,0.7433498501777649,0.016864167526364326,-0.8471706509590149,0.46717628836631775,0.6525656580924988,0.49825936555862427,-1.706735610961914,-1.5673372745513916,2.2525949478149414,-1.36207115650177,1.4425781965255737,1.5484161376953125,-1.3135669231414795,-1.692503809928894,-0.19911892712116241,0.6299205,0.6238815
27,-6.191646099090576,7.031976222991943,2.808807134628296,2.583921432495117,-3.148402690887451,-1.050359845161438,2.4373879432678223,-3.0044455528259277,-1.237137794494629,-5.273300647735596,4.674779891967773,3.5225794315338135,4.755034446716309,-7.112078666687012,-3.956984281539917,3.788978338241577,-4.4448723793029785,-0.1513708531856537,1.2408097982406616,-3.519139289855957,-2.3344295024871826,2.4360504150390625,-3.078472852706909,-3.3634719848632812,-4.247579574584961,2.1802444458007812,-0.9203053116798401,1.1687994003295898,-1.2294073104858398,1.3380300998687744,5.479268550872803,-6.788895606994629,-2.6808876991271973,-2.1286747455596924,3.876695394515991,1.323111891746521,-6.3360443115234375,7.212707042694092,4.15333890914917,2.9503068923950195,-2.8655877113342285,-1.1551693677902222,3.770045280456543,-6.069333076477051,0.34854236245155334,2.1681857109069824,-2.0647947788238525,-0.8806020617485046,0.5102000832557678,0.8196505308151245,0.5296358466148376,-0.7719412446022034,-0.3753381371498108,0.9288141131401062,1.6109223365783691,0.19346515834331512,0.6490516066551208,2.628755807876587,-2.3446850776672363,1.4531550407409668,-1.7657510042190552,3.8957526683807373,0.5241870880126953,5.251551151275635,-5.8075737953186035,-5.892047882080078,-4.1246771812438965,3.3859777450561523,0.947912335395813,-1.3176770210266113,1.8859714269638062,1.497897744178772,4.5129570960998535,-5.129062175750732,-2.3885138034820557,-6.899016380310059,6.160542964935303,4.059274196624756,-4.217681407928467,3.1238739490509033,0.7961384057998657,-2.3931398391723633,2.475430727005005,-0.4614570438861847,-4.568654537200928,2.9854636192321777,-0.27444714307785034,2.1170718669891357,-1.8846518993377686,-3.12259578704834,0.45774146914482117,0.65841144323349,-0.7512613534927368,-6.40686559677124,6.793750762939453,1.401615858078003,2.225972890853882,-1.5670289993286133,-1.8064353466033936,6.1287031173706055,-6.879797458648682,-5.062823295593262,-3.3046011924743652,1.568131685256958,2.678615093231201,-5.216825485229492,4.53336238861084,4.1462721824646,-1.6457029581069946,3.2397360801696777,-1.0624656677246094,0.3452569544315338,0.39534011483192444,-0.04624316841363907,-1.2918258905410767,0.7457728981971741,-0.7365064024925232,1.2991021871566772,0.7516051530838013,0.020689193159341812,-0.8528248071670532,0.47958293557167053,0.6593436002731323,0.5160629749298096,-1.7242799997329712,-1.5857775211334229,2.2705094814300537,-1.4157055616378784,1.5116182565689087,1.542371153831482,-1.3140699863433838,-1.6851692199707031,-0.19952379167079926,0.6300202,0.62357295
28,-6.277349472045898,7.084952354431152,2.8173789978027344,2.6102688312530518,-3.1805806159973145,-1.0553208589553833,2.494619607925415,-3.0296108722686768,-1.2566280364990234,-5.353114128112793,4.737059116363525,3.5357964038848877,4.806682586669922,-7.152068138122559,-4.013675212860107,3.851694107055664,-4.497087478637695,-0.09867513179779053,1.263524055480957,-3.535529613494873,-2.3709895610809326,2.46258807182312,-3.092578172683716,-3.3882641792297363,-4.289892196655273,2.2110581398010254,-0.950166642665863,1.205189824104309,-1.2432093620300293,1.3803616762161255,5.520965099334717,-6.8558526039123535,-2.6850790977478027,-2.1634178161621094,3.9037668704986572,1.3409627676010132,-6.402248382568359,7.28501033782959,4.150842666625977,2.9797868728637695,-2.8834354877471924,-1.1783322095870972,3.8171908855438232,-6.156404972076416,0.4459705948829651,2.2035670280456543,-2.076913356781006,-0.8780139088630676,0.5265450477600098,0.834795355796814,0.5404234528541565,-0.794437825679779,-0.37185531854629517,0.9499130845069885,1.6161024570465088,0.19628416001796722,0.6534633040428162,2.683244228363037,-2.390566825866699,1.545496940612793,-1.7777117490768433,3.946418046951294,0.5256531834602356,5.323826313018799,-5.850780963897705,-5.989871501922607,-4.183229446411133,3.4175546169281006,0.9406517148017883,-1.3431564569473267,1.9023085832595825,1.5209558010101318,4.582802772521973,-5.179224967956543,-2.398066759109497,-6.965388298034668,6.2132062911987305,4.0740556716918945,-4.269478797912598,3.1468188762664795,0.7944729924201965,-2.401087522506714,2.5158846378326416,-0.5046074986457825,-4.610286235809326,2.993598222732544,-0.28035032749176025,2.132772445678711,-1.8825809955596924,-3.1611902713775635,0.46671047806739807,0.6651670336723328,-0.7510422468185425,-6.5025315284729,6.841182231903076,1.4014084339141846,2.2663629055023193,-1.567110538482666,-1.8284796476364136,6.188713550567627,-6.921739101409912,-5.1222758293151855,-3.335604667663574,1.5817041397094727,2.721484422683716,-5.281031608581543,4.550526142120361,4.21208381652832,-1.6673475503921509,3.2711613178253174,-1.0945360660552979,0.3666876554489136,0.40129220485687256,-0.055252350866794586,-1.307778239250183,0.7530354857444763,-0.7548676133155823,1.319317102432251,0.759337842464447,0.02418508753180504,-0.8583216071128845,0.4920765459537506,0.6652563214302063,0.5333900451660156,-1.7409294843673706,-1.6032921075820923,2.288013458251953,-1.4667829275131226,1.5781313180923462,1.5367050170898438,-1.3146798610687256,-1.678395390510559,-0.19985660910606384,0.63007003,0.6238815
