epoch,W1_1_1,W1_1_2,W1_1_3,W1_1_4,W1_1_5,W1_1_6,W1_1_7,W1_1_8,W1_1_9,W1_1_10,W1_1_11,W1_1_12,W1_1_13,W1_1_14,W1_1_15,W1_1_16,W1_1_17,W1_1_18,W1_1_19,W1_1_20,W1_1_21,W1_1_22,W1_1_23,W1_1_24,W1_1_25,W1_1_26,W1_1_27,W1_1_28,W1_1_29,W1_1_30,W1_1_31,W1_1_32,W1_1_33,W1_1_34,W1_1_35,W1_1_36,W1_1_37,W1_1_38,W1_1_39,W1_1_40,W1_1_41,W1_1_42,b1_1,W2_1_1,b2_1,W3_1_1,b3_1,Wout_1_1,bout_1,training_acc,testing_acc
28,6.771463871002197,-3.6043124198913574,-2.072002649307251,5.052340507507324,-6.799502849578857,-4.105477333068848,-2.95345401763916,-3.0489180088043213,2.7284789085388184,-0.4862406253814697,-6.957614898681641,3.083188533782959,7.150001525878906,-2.673456907272339,-4.50814151763916,-2.1078577041625977,-0.01520363986492157,0.7380248308181763,-0.577258288860321,-2.315775156021118,3.8346211910247803,-5.548308849334717,3.8105175495147705,1.0342612266540527,-4.1827850341796875,6.929498672485352,3.4322855472564697,3.0366196632385254,4.413415908813477,-3.3008744716644287,-0.3707793354988098,6.225582122802734,-1.9336212873458862,-7.713101387023926,2.7741849422454834,5.776099681854248,2.3377950191497803,-0.26862508058547974,0.8892552256584167,0.5114477276802063,0.6909441351890564,-1.4652985334396362,-0.2415110021829605,3.6481094360351562,-2.3601036071777344,-5.061351776123047,0.9788026213645935,2.4708497524261475,-1.041994333267212,0.62448585,0.6133909
29,6.928750038146973,-3.689890146255493,-2.1455583572387695,5.194126129150391,-6.887384414672852,-4.161944389343262,-3.0017900466918945,-3.074838876724243,2.7776405811309814,-0.47590145468711853,-7.081663131713867,3.14762020111084,7.235301494598389,-2.711698293685913,-4.553671360015869,-2.1591432094573975,-0.014530638232827187,0.7922297716140747,-0.6007673144340515,-2.4026296138763428,3.9471635818481445,-5.631795883178711,3.8957762718200684,1.0691852569580078,-4.264829635620117,6.992276191711426,3.4871840476989746,3.0749258995056152,4.437169075012207,-3.3348708152770996,-0.3662732243537903,6.332359313964844,-1.955854058265686,-7.825937271118164,2.8189117908477783,5.8598737716674805,2.3687825202941895,-0.2698966860771179,0.8601935505867004,0.49556052684783936,0.7013463973999023,-1.4950084686279297,-0.25443723797798157,3.631315231323242,-2.352299690246582,-5.070451736450195,0.9780969619750977,2.469381809234619,-1.0399866104125977,0.62436116,0.6136995
30,7.077364921569824,-3.7682151794433594,-2.215864419937134,5.325442314147949,-6.967148303985596,-4.212278842926025,-3.0497028827667236,-3.099529981613159,2.8258299827575684,-0.4688049852848053,-7.190868854522705,3.202813148498535,7.311748504638672,-2.7473371028900146,-4.591590881347656,-2.2069575786590576,-0.014568664133548737,0.8406595587730408,-0.6220906972885132,-2.482391595840454,4.050856113433838,-5.70803165435791,3.9732279777526855,1.1025077104568481,-4.341866970062256,7.050897121429443,3.5371689796447754,3.1099016666412354,4.4552388191223145,-3.3648173809051514,-0.3652852773666382,6.431638717651367,-1.9740866422653198,-7.92768669128418,2.8616552352905273,5.936138153076172,2.3968005180358887,-0.27132368087768555,0.8293812274932861,0.48110416531562805,0.7123381495475769,-1.5227422714233398,-0.26837044954299927,3.6168463230133057,-2.345601797103882,-5.07889986038208,0.9772337079048157,2.4678282737731934,-1.0382509231567383,0.6245357,0.614008
31,7.216766834259033,-3.8401079177856445,-2.283555269241333,5.446963310241699,-7.040243625640869,-4.256998538970947,-3.098423480987549,-3.122119426727295,2.8732388019561768,-0.46368905901908875,-7.286995887756348,3.249743700027466,7.3808088302612305,-2.780712366104126,-4.623132705688477,-2.2515830993652344,-0.015228541567921638,0.883527398109436,-0.6426665186882019,-2.5561599731445312,4.146641731262207,-5.779789924621582,4.041900157928467,1.134433388710022,-4.415378570556641,7.1078033447265625,3.582606554031372,3.1406843662261963,4.468437671661377,-3.39046049118042,-0.36849820613861084,6.524578094482422,-1.9892663955688477,-8.020005226135254,2.9027047157287598,6.005541801452637,2.4214394092559814,-0.2728775143623352,0.7987796664237976,0.46824881434440613,0.7236157655715942,-1.5490226745605469,-0.28283950686454773,3.6041672229766846,-2.3398661613464355,-5.086852550506592,0.9762772917747498,2.465834379196167,-1.0369540452957153,0.6246853,0.6146251
32,7.346832752227783,-3.9058735370635986,-2.3489091396331787,5.559609889984131,-7.10847806930542,-4.295957088470459,-3.1486129760742188,-3.1414613723754883,2.920139789581299,-0.46063733100891113,-7.371945381164551,3.2895987033843994,7.443828582763672,-2.8114287853240967,-4.650180816650391,-2.2935736179351807,-0.016430027782917023,0.9208632111549377,-0.6645670533180237,-2.625271797180176,4.235374450683594,-5.848361968994141,4.101106643676758,1.1652594804763794,-4.4862847328186035,7.1642608642578125,3.624157190322876,3.1666040420532227,4.47687292098999,-3.412170886993408,-0.3757648766040802,6.612482070922852,-2.0019376277923584,-8.104231834411621,2.9415674209594727,6.069223880767822,2.4434762001037598,-0.27454668283462524,0.7695797085762024,0.45720532536506653,0.7346908450126648,-1.5739614963531494,-0.2977369427680969,3.592836856842041,-2.33516788482666,-5.094531059265137,0.9752392172813416,2.463142156600952,-1.0362263917922974,0.6248099,0.6143166
33,7.467507839202881,-3.965365409851074,-2.4117350578308105,5.664169788360596,-7.1732869148254395,-4.329054355621338,-3.1997714042663574,-3.1570897102355957,2.9665069580078125,-0.4606635272502899,-7.448129653930664,3.3236207962036133,7.501425266265869,-2.838702440261841,-4.674317836761475,-2.3333427906036377,-0.0181037038564682,0.9529694318771362,-0.689193069934845,-2.6907742023468018,4.317634105682373,-5.913412094116211,4.152303695678711,1.1956385374069214,-4.5547776222229,7.2199788093566895,3.662900686264038,3.1879258155822754,4.481017589569092,-3.4312868118286133,-0.3865273892879486,6.696406841278076,-2.0122430324554443,-8.181846618652344,2.977553129196167,6.128262042999268,2.4652140140533447,-0.2763248085975647,0.7425957918167114,0.44861146807670593,0.7451325058937073,-1.5974386930465698,-0.31309521198272705,3.5825893878936768,-2.331397533416748,-5.101943016052246,0.9742028713226318,2.4597909450531006,-1.0360029935836792,0.6251839,0.61493367
34,7.579054832458496,-4.018557071685791,-2.4717893600463867,5.761379718780518,-7.235609531402588,-4.356865406036377,-3.250241756439209,-3.169309616088867,3.0120790004730225,-0.46420523524284363,-7.517498016357422,3.352813243865967,7.553771495819092,-2.8623220920562744,-4.69550895690918,-2.3706560134887695,-0.020181700587272644,0.9806358218193054,-0.7163851261138916,-2.753188133239746,4.393642902374268,-5.973789215087891,4.198559761047363,1.2267159223556519,-4.620405197143555,7.273867607116699,3.699718952178955,3.205698251724243,4.482545375823975,-3.4498419761657715,-0.4002487361431122,6.776434421539307,-2.0207901000976562,-8.253827095031738,3.010209321975708,6.1835408210754395,2.489424228668213,-0.2782104015350342,0.718375563621521,0.44301265478134155,0.754843533039093,-1.6194220781326294,-0.3289918899536133,3.5733237266540527,-2.328343152999878,-5.1091132164001465,0.9732529520988464,2.4562346935272217,-1.0359469652175903,0.6251839,0.6146251
35,7.681901931762695,-4.065990924835205,-2.528945207595825,5.852113246917725,-7.29554557800293,-4.380295753479004,-3.2980990409851074,-3.1789753437042236,3.056518077850342,-0.470658540725708,-7.581712245941162,3.378227710723877,7.601002216339111,-2.8828213214874268,-4.713161468505859,-2.4050140380859375,-0.0225949939340353,1.004809021949768,-0.7449920773506165,-2.812798261642456,4.463675498962402,-6.02863073348999,4.2426886558532715,1.2593258619308472,-4.682522296905518,7.325137615203857,3.7348358631134033,3.2211124897003174,4.4832868576049805,-3.4694571495056152,-0.41636863350868225,6.852140426635742,-2.028374195098877,-8.321179389953613,3.0395667552948,6.2354278564453125,2.517665147781372,-0.2801962196826935,0.6969969272613525,0.44042253494262695,0.7638055682182312,-1.6399608850479126,-0.3453560769557953,3.564812183380127,-2.3255512714385986,-5.11585807800293,0.9724715352058411,2.45300030708313,-1.0357640981674194,0.625134,0.6146251
36,7.776412010192871,-4.1085662841796875,-2.5833117961883545,5.937403202056885,-7.352906703948975,-4.400140762329102,-3.3424882888793945,-3.1871771812438965,3.0998544692993164,-0.4791559875011444,-7.641841888427734,3.4010653495788574,7.643627166748047,-2.9010770320892334,-4.726945877075195,-2.436422348022461,-0.02527684159576893,1.0262837409973145,-0.773842453956604,-2.8696978092193604,4.527945518493652,-6.078541278839111,4.2859110832214355,1.2934170961380005,-4.74122428894043,7.373263835906982,3.7681570053100586,3.2346668243408203,4.4842529296875,-3.4904584884643555,-0.434269517660141,6.9228291511535645,-2.035618305206299,-8.384454727172852,3.0662081241607666,6.283921241760254,2.549499988555908,-0.28224977850914,0.6781001687049866,0.44058069586753845,0.7718503475189209,-1.659049391746521,-0.3617686331272125,3.5567972660064697,-2.3227365016937256,-5.122028350830078,0.9717974066734314,2.4503390789031982,-1.0354036092758179,0.6251839,0.61493367
37,7.862778663635254,-4.147411823272705,-2.635119676589966,6.018138885498047,-7.407738208770752,-4.417202949523926,-3.3834681510925293,-3.1948633193969727,3.142362117767334,-0.48901113867759705,-7.698507785797119,3.4223036766052246,7.681990623474121,-2.917949914932251,-4.737215042114258,-2.4653830528259277,-0.028163626790046692,1.0456652641296387,-0.8021169900894165,-2.9241018295288086,4.586799621582031,-6.124733924865723,4.32818078994751,1.3284273147583008,-4.7966389656066895,7.418188095092773,3.79958438873291,3.246446132659912,4.485743045806885,-3.5123631954193115,-0.45344674587249756,6.988255977630615,-2.042818784713745,-8.443520545959473,3.0909721851348877,6.328735828399658,2.583498239517212,-0.28432223200798035,0.6610565781593323,0.44310256838798523,0.778724193572998,-1.6766116619110107,-0.37772148847579956,3.5490875244140625,-2.3197824954986572,-5.12745475769043,0.9711416959762573,2.448181629180908,-1.0349961519241333,0.6253833,0.6143166
38,7.941324234008789,-4.183115005493164,-2.684734582901001,6.095108509063721,-7.460230827331543,-4.432128429412842,-3.421499490737915,-3.2027394771575928,3.1844937801361084,-0.4996230900287628,-7.752032279968262,3.442396640777588,7.716367244720459,-2.9340553283691406,-4.744499206542969,-2.4927220344543457,-0.031189821660518646,1.063355803489685,-0.8292813301086426,-2.976322650909424,4.64060115814209,-6.168503284454346,4.369089126586914,1.3636225461959839,-4.849113464355469,7.46012544631958,3.8291139602661133,3.256331443786621,4.487919807434082,-3.5344765186309814,-0.47362494468688965,7.0483174324035645,-2.0502753257751465,-8.498381614685059,3.1147427558898926,6.369437217712402,2.618281126022339,-0.2863527238368988,0.6451486349105835,0.4475564956665039,0.7843879461288452,-1.692466139793396,-0.39279383420944214,3.541588068008423,-2.3167223930358887,-5.132029056549072,0.9704267978668213,2.4463510513305664,-1.0346993207931519,0.62560767,0.614008
39,8.01228141784668,-4.2163262367248535,-2.7324483394622803,6.168890953063965,-7.510615348815918,-4.445614337921143,-3.4570822715759277,-3.2113473415374756,3.226686716079712,-0.5104628205299377,-7.802474021911621,3.4615612030029297,7.74715518951416,-2.949695587158203,-4.749478816986084,-2.519245147705078,-0.03428433835506439,1.0795613527297974,-0.8549003601074219,-3.026714324951172,4.689632892608643,-6.210781097412109,4.408298492431641,1.3982518911361694,-4.8990888595581055,7.499581336975098,3.85672926902771,3.2643182277679443,4.491138458251953,-3.5562796592712402,-0.4948009252548218,7.10309362411499,-2.0583982467651367,-8.548977851867676,3.1381514072418213,6.405632495880127,2.6528143882751465,-0.28828203678131104,0.6296826601028442,0.45348402857780457,0.7891402840614319,-1.706361174583435,-0.4068008363246918,3.534229040145874,-2.3136463165283203,-5.135828495025635,0.9696156978607178,2.4446299076080322,-1.0346436500549316,0.6258071,0.6136995
40,8.075721740722656,-4.247592926025391,-2.77842116355896,6.240067958831787,-7.559048175811768,-4.457999229431152,-3.4907193183898926,-3.2212045192718506,3.2692952156066895,-0.5210515856742859,-7.849741458892822,3.479825496673584,7.774643898010254,-2.964942455291748,-4.752505302429199,-2.54556941986084,-0.03736894950270653,1.094318151473999,-0.8787258267402649,-3.0756335258483887,4.734280586242676,-6.252147674560547,4.4453043937683105,1.4315940141677856,-4.946968078613281,7.537018299102783,3.882505416870117,3.270467519760132,4.4955668449401855,-3.5774667263031006,-0.5171055793762207,7.152867317199707,-2.067638397216797,-8.595272064208984,3.1617136001586914,6.437075614929199,2.6863913536071777,-0.2900933623313904,0.6141663789749146,0.46038439869880676,0.7936773300170898,-1.7181789875030518,-0.41965553164482117,3.527022123336792,-2.3106398582458496,-5.1388444900512695,0.9686152338981628,2.4428954124450684,-1.0349096059799194,0.62608135,0.614008
41,8.131879806518555,-4.277402400970459,-2.822596549987793,6.309318542480469,-7.605986595153809,-4.469510555267334,-3.5230181217193604,-3.2326900959014893,3.3123552799224854,-0.5311683416366577,-7.893625736236572,3.497051954269409,7.799277305603027,-2.9799177646636963,-4.7540717124938965,-2.5717358589172363,-0.04036455601453781,1.1076058149337769,-0.900800883769989,-3.1233632564544678,4.774851322174072,-6.292938709259033,4.479674339294434,1.4631767272949219,-4.993040561676025,7.572793960571289,3.9066169261932373,3.2747952938079834,4.501234531402588,-3.598010778427124,-0.5407364964485168,7.198230266571045,-2.0782878398895264,-8.637450218200684,3.186006546020508,6.463715553283691,2.7186262607574463,-0.2918162941932678,0.5984090566635132,0.46764594316482544,0.7988436222076416,-1.7280168533325195,-0.431495726108551,3.5199198722839355,-2.3078038692474365,-5.141273498535156,0.9673762321472168,2.4410223960876465,-1.0355615615844727,0.6262558,0.6143166
42,8.180745124816895,-4.306217670440674,-2.8649377822875977,6.377342700958252,-7.651790618896484,-4.480288982391357,-3.5544490814208984,-3.246029853820801,3.3555712699890137,-0.5408480167388916,-7.933960914611816,3.5131547451019287,7.821497917175293,-2.9949121475219727,-4.754683971405029,-2.5972278118133545,-0.04319514334201813,1.1194536685943604,-0.9215985536575317,-3.1699793338775635,4.811729431152344,-6.333235263824463,4.511044502258301,1.492799162864685,-5.037696361541748,7.6069793701171875,3.9292714595794678,3.2774064540863037,4.5081400871276855,-3.617995500564575,-0.5659433603286743,7.239643096923828,-2.090446710586548,-8.675445556640625,3.2115232944488525,6.485778331756592,2.749199628829956,-0.29355135560035706,0.5824797749519348,0.4746306836605072,0.8053545355796814,-1.736270785331726,-0.44257301092147827,3.512883186340332,-2.3051555156707764,-5.143218517303467,0.9658561944961548,2.4389514923095703,-1.0366555452346802,0.62660486,0.61493367
43,8.222692489624023,-4.334435939788818,-2.9054484367370605,6.444528579711914,-7.6967644691467285,-4.490545749664307,-3.5854477882385254,-3.2612569332122803,3.3985514640808105,-0.5503472685813904,-7.970762252807617,3.5281081199645996,7.841698169708252,-3.0103158950805664,-4.754868030548096,-2.6211447715759277,-0.04579044505953789,1.13002610206604,-0.9417507648468018,-3.2154147624969482,4.845175266265869,-6.372960090637207,4.5390849113464355,1.5207443237304688,-5.080972671508789,7.638879776000977,3.9509458541870117,3.27828311920166,4.516330242156982,-3.6375176906585693,-0.5929492115974426,7.277362823486328,-2.103933572769165,-8.709270477294922,3.2385690212249756,6.503645420074463,2.778135061264038,-0.29544565081596375,0.5666260719299316,0.48091068863868713,0.8135269284248352,-1.7434593439102173,-0.45298078656196594,3.5059731006622314,-2.3027422428131104,-5.1448445320129395,0.96404629945755,2.4366652965545654,-1.0381958484649658,0.6268791,0.6164764
44,8.258610725402832,-4.362283229827881,-2.9443283081054688,6.511084079742432,-7.740980625152588,-4.500572204589844,-3.6162283420562744,-3.2781989574432373,3.4408979415893555,-0.5599905252456665,-8.004158973693848,3.541877269744873,7.860096454620361,-3.026390314102173,-4.755181789398193,-2.642777919769287,-0.048094406723976135,1.1395775079727173,-0.9617323279380798,-3.2593774795532227,4.875607967376709,-6.41184139251709,4.563788414001465,1.5474638938903809,-5.122957229614258,7.667740345001221,3.9722506999969482,3.2773914337158203,4.525943279266357,-3.6563878059387207,-0.62187659740448,7.311671257019043,-2.118518114089966,-8.739404678344727,3.2670021057128906,6.51806640625,2.805575132369995,-0.29764533042907715,0.551150381565094,0.4865363538265228,0.8232892155647278,-1.750067114830017,-0.46268418431282043,3.499277114868164,-2.300640344619751,-5.146331310272217,0.9620020389556885,2.4341881275177,-1.04013192653656,0.62720317,0.617402
45,8.289616584777832,-4.390268802642822,-2.98197078704834,6.576920509338379,-7.7841010093688965,-4.510631561279297,-3.6469178199768066,-3.29659104347229,3.482344388961792,-0.570001482963562,-8.034131050109863,3.5545222759246826,7.877116680145264,-3.0431301593780518,-4.755793571472168,-2.6617093086242676,-0.05006672814488411,1.1482456922531128,-0.9816783666610718,-3.301510810852051,4.90350341796875,-6.449808597564697,4.5855817794799805,1.5733997821807861,-5.163422584533691,7.692852020263672,3.993847608566284,3.2747180461883545,4.537108421325684,-3.674502372741699,-0.6526126861572266,7.342855930328369,-2.1340010166168213,-8.766568183898926,3.2962088584899902,6.529701232910156,2.8319404125213623,-0.30026113986968994,0.53635573387146,0.49198609590530396,0.8344100117683411,-1.7564845085144043,-0.4716425836086273,3.4929440021514893,-2.2988672256469727,-5.14780855178833,0.9598031640052795,2.4315855503082275,-1.0423457622528076,0.6277765,0.61894476
46,8.316718101501465,-4.418392658233643,-3.018752336502075,6.641653060913086,-7.825685977935791,-4.521053791046143,-3.6774208545684814,-3.3159072399139404,3.5227713584899902,-0.5804175138473511,-8.060529708862305,3.5659446716308594,7.893248081207275,-3.060284376144409,-4.756868362426758,-2.6778197288513184,-0.051689013838768005,1.1561225652694702,-1.0014947652816772,-3.3414711952209473,4.929375171661377,-6.4867377281188965,4.604825019836426,1.5987976789474487,-5.202369689941406,7.714033126831055,4.016272068023682,3.2704365253448486,4.550121307373047,-3.691842794418335,-0.6847518682479858,7.371344089508057,-2.1503305435180664,-8.791421890258789,3.3254332542419434,6.539362907409668,2.857729196548462,-0.30335697531700134,0.522534966468811,0.4979584813117981,0.846603512763977,-1.762959361076355,-0.4800127446651459,3.48714542388916,-2.297480344772339,-5.149373531341553,0.9575535655021667,2.4289424419403076,-1.0446782112121582,0.62757707,0.6180191
47,8.34117603302002,-4.446684837341309,-3.0549492835998535,6.704779624938965,-7.865421772003174,-4.531914234161377,-3.7075138092041016,-3.335696220397949,3.5621232986450195,-0.5910260677337646,-8.083120346069336,3.5760338306427,7.908836841583252,-3.0773112773895264,-4.75815486907959,-2.6911251544952393,-0.052959345281124115,1.1632548570632935,-1.0209541320800781,-3.3789656162261963,4.953779220581055,-6.522411823272705,4.621880531311035,1.6238781213760376,-5.239781856536865,7.731535911560059,4.0397725105285645,3.264876365661621,4.564883708953857,-3.708447217941284,-0.7176197171211243,7.397738933563232,-2.1675827503204346,-8.814447402954102,3.3539249897003174,6.547841548919678,2.883565664291382,-0.3069598972797394,0.5099589228630066,0.5050892233848572,0.8596002459526062,-1.7695510387420654,-0.48801183700561523,3.48199725151062,-2.296430826187134,-5.151059150695801,0.955373227596283,2.426379442214966,-1.0469329357147217,0.6276768,0.61925334
48,8.363807678222656,-4.474935054779053,-3.090780258178711,6.765693664550781,-7.903203010559082,-4.543293476104736,-3.736997604370117,-3.3554599285125732,3.600325584411621,-0.6015766859054565,-8.101653099060059,3.5847489833831787,7.924305438995361,-3.093874216079712,-4.759560585021973,-2.7019410133361816,-0.05388559773564339,1.169654130935669,-1.0398781299591064,-3.4138150215148926,4.977142333984375,-6.556763648986816,4.636890888214111,1.6486297845840454,-5.275639533996582,7.746033668518066,4.064469337463379,3.258437156677246,4.581253528594971,-3.724400281906128,-0.7504811882972717,7.422684192657471,-2.185807228088379,-8.83584976196289,3.3811118602752686,6.555825710296631,2.9099600315093994,-0.31107327342033386,0.49880489706993103,0.5137696862220764,0.8731119632720947,-1.7762149572372437,-0.49591192603111267,3.4775068759918213,-2.2956693172454834,-5.152885437011719,0.9533141255378723,2.423990249633789,-1.0489662885665894,0.627951,0.6204875
49,8.385360717773438,-4.503171920776367,-3.1262261867523193,6.824111461639404,-7.93949556350708,-4.555088996887207,-3.765730142593384,-3.3748536109924316,3.6372241973876953,-0.6118195056915283,-8.116143226623535,3.592233657836914,7.9397292137146,-3.1096668243408203,-4.760905742645264,-2.71069598197937,-0.054475557059049606,1.1752781867980957,-1.0581607818603516,-3.4461307525634766,4.999739170074463,-6.589766502380371,4.649823188781738,1.6729916334152222,-5.3100810050964355,7.7585296630859375,4.090365409851074,3.2514240741729736,4.598877906799316,-3.7398476600646973,-0.7827717065811157,7.446733474731445,-2.2050750255584717,-8.855636596679688,3.406554937362671,6.563695430755615,2.9372239112854004,-0.31568002700805664,0.4891788363456726,0.5241265892982483,0.8869081735610962,-1.782845139503479,-0.5038387179374695,3.4736454486846924,-2.29510498046875,-5.154825687408447,0.9514122009277344,2.421783208847046,-1.0507088899612427,0.6283001,0.620796
50,8.406238555908203,-4.531422138214111,-3.161200761795044,6.8799824714660645,-7.97468376159668,-4.5671820640563965,-3.793644905090332,-3.393613815307617,3.672616958618164,-0.6215256452560425,-8.126931190490723,3.598703145980835,7.95519495010376,-3.1246180534362793,-4.762157440185547,-2.7179226875305176,-0.05473732575774193,1.180159568786621,-1.075750470161438,-3.476088285446167,5.021724224090576,-6.621433258056641,4.6608099937438965,1.696799635887146,-5.3429365158081055,7.769742488861084,4.117478370666504,3.2441351413726807,4.6172871589660645,-3.754796028137207,-0.8139955401420593,7.4701056480407715,-2.225325107574463,-8.874134063720703,3.430006742477417,6.5717315673828125,2.965510606765747,-0.3207549452781677,0.4810847043991089,0.5360836982727051,0.9008997678756714,-1.7892929315567017,-0.5117236375808716,3.4703638553619385,-2.294605016708374,-5.156769275665283,0.9496819972991943,2.4197678565979004,-1.052137851715088,0.6282751,0.6211046
51,8.426627159118652,-4.5596208572387695,-3.195611000061035,6.933102607727051,-8.009116172790527,-4.5793890953063965,-3.820605516433716,-3.411576509475708,3.7062864303588867,-0.6305902004241943,-8.134244918823242,3.6043388843536377,7.9706268310546875,-3.138794183731079,-4.7633585929870605,-2.724128246307373,-0.054672133177518845,1.1843054294586182,-1.09260892868042,-3.503966808319092,5.04313850402832,-6.6518330574035645,4.670004367828369,1.7198837995529175,-5.374382495880127,7.780271530151367,4.145727634429932,3.2367303371429443,4.636080741882324,-3.7693068981170654,-0.8438524007797241,7.492953777313232,-2.2465314865112305,-8.89123821258545,3.4512338638305664,6.579933166503906,2.994781732559204,-0.3262713551521301,0.4744076430797577,0.5494404435157776,0.9151171445846558,-1.7954461574554443,-0.5193821787834167,3.467582941055298,-2.294102907180786,-5.158743381500244,0.9481318593025208,2.4179017543792725,-1.053268551826477,0.628674,0.62203026
52,8.446540832519531,-4.587727069854736,-3.2293195724487305,6.98352575302124,-8.043224334716797,-4.591811656951904,-3.8465662002563477,-3.428555965423584,3.738039255142212,-0.6389917731285095,-8.138603210449219,3.609362840652466,7.986263275146484,-3.152391195297241,-4.764584064483643,-2.7298085689544678,-0.05428997427225113,1.187760591506958,-1.108608365058899,-3.530010938644409,5.063910007476807,-6.681301593780518,4.677761077880859,1.7420709133148193,-5.404383182525635,7.7904839515686035,4.174856662750244,3.2295215129852295,4.6548686027526855,-3.783247947692871,-0.8720628619194031,7.515212535858154,-2.2686643600463867,-8.907291412353516,3.4701154232025146,6.5886030197143555,3.0247838497161865,-0.3321962058544159,0.4689130485057831,0.5639397501945496,0.9296892285346985,-1.8011994361877441,-0.5265014171600342,3.465240240097046,-2.293550729751587,-5.160582065582275,0.9467329382896423,2.416149377822876,-1.0541481971740723,0.6285992,0.6211046
53,8.466377258300781,-4.615616321563721,-3.2622196674346924,7.031225681304932,-8.076820373535156,-4.604555606842041,-3.8714747428894043,-3.444455146789551,3.7677125930786133,-0.6468236446380615,-8.140783309936523,3.6139001846313477,8.002406120300293,-3.1656455993652344,-4.766009330749512,-2.735344409942627,-0.05360950157046318,1.190675139427185,-1.1236252784729004,-3.554384708404541,5.083964824676514,-6.709926605224609,4.684581756591797,1.7632900476455688,-5.432897090911865,7.8004841804504395,4.20463752746582,3.2227678298950195,4.67318868637085,-3.7964820861816406,-0.8984109163284302,7.536700248718262,-2.2917301654815674,-8.922365188598633,3.4867024421691895,6.5978922843933105,3.0550427436828613,-0.33849889039993286,0.46422824263572693,0.5792769193649292,0.9447161555290222,-1.8064361810684204,-0.5327625870704651,3.4632298946380615,-2.292919158935547,-5.162330150604248,0.9455329775810242,2.4144632816314697,-1.0548051595687866,0.6288236,0.6198704
54,8.486190795898438,-4.64304256439209,-3.2942543029785156,7.076322555541992,-8.109493255615234,-4.617730617523193,-3.895324945449829,-3.459242343902588,3.79530930519104,-0.6542245149612427,-8.141525268554688,3.618098735809326,8.019095420837402,-3.1786699295043945,-4.767721176147461,-2.740924596786499,-0.052663568407297134,1.1932499408721924,-1.137503743171692,-3.577152729034424,5.103200912475586,-6.737922191619873,4.690812587738037,1.7834800481796265,-5.459977626800537,7.81031608581543,4.234494686126709,3.216834306716919,4.690662860870361,-3.808882713317871,-0.9227937459945679,7.557312965393066,-2.3156886100769043,-8.936522483825684,3.501193046569824,6.607911586761475,3.0850043296813965,-0.3451489806175232,0.45988067984580994,0.5950673222541809,0.9601489305496216,-1.8110857009887695,-0.5379430651664734,3.4614453315734863,-2.2922451496124268,-5.163917064666748,0.9444888830184937,2.4128458499908447,-1.0552952289581299,0.6289981,0.6217217
55,8.505949974060059,-4.669748783111572,-3.325404644012451,7.1190104484558105,-8.141182899475098,-4.6315083503723145,-3.9181134700775146,-3.4729270935058594,3.820859909057617,-0.6615012288093567,-8.14155101776123,3.622098922729492,8.03676700592041,-3.1915674209594727,-4.769874572753906,-2.7467312812805176,-0.05149664729833603,1.19570791721344,-1.1501635313034058,-3.5982394218444824,5.121425151824951,-6.765523433685303,4.69662618637085,1.8026403188705444,-5.485713958740234,7.820021152496338,4.264072418212891,3.21193528175354,4.70692777633667,-3.820373058319092,-0.9451572299003601,7.576968193054199,-2.340466260910034,-8.949983596801758,3.5139176845550537,6.618670463562012,3.114074468612671,-0.3521118462085724,0.4554665684700012,0.6109116077423096,0.9758529663085938,-1.8151075839996338,-0.5419653058052063,3.459787368774414,-2.2915351390838623,-5.1653523445129395,0.9435691833496094,2.411266326904297,-1.0556812286376953,0.6293222,0.6214132
56,8.525786399841309,-4.695435047149658,-3.3556902408599854,7.159460067749023,-8.171524047851562,-4.645866870880127,-3.9398679733276367,-3.485581398010254,3.8444786071777344,-0.6688752770423889,-8.141260147094727,3.6259469985961914,8.055378913879395,-3.204388380050659,-4.772493839263916,-2.752821207046509,-0.05015797168016434,1.1982831954956055,-1.161644458770752,-3.617628574371338,5.138660430908203,-6.792720317840576,4.702153205871582,1.8208367824554443,-5.510188579559326,7.829619407653809,4.293014049530029,3.2081844806671143,4.721815586090088,-3.831010580062866,-0.9655354619026184,7.595711708068848,-2.3658738136291504,-8.962820053100586,3.525207757949829,6.630125999450684,3.141873598098755,-0.3593520224094391,0.45072850584983826,0.6264340877532959,0.9916448593139648,-1.8185275793075562,-0.5448560118675232,3.4582064151763916,-2.2908294200897217,-5.166635990142822,0.9427756071090698,2.4097180366516113,-1.0559959411621094,0.6294468,0.6217217
