epoch,W1_1_1,W1_2_1,W1_1_2,W1_2_2,W1_1_3,W1_2_3,W1_1_4,W1_2_4,W1_1_5,W1_2_5,W1_1_6,W1_2_6,W1_1_7,W1_2_7,W1_1_8,W1_2_8,W1_1_9,W1_2_9,W1_1_10,W1_2_10,W1_1_11,W1_2_11,W1_1_12,W1_2_12,W1_1_13,W1_2_13,W1_1_14,W1_2_14,W1_1_15,W1_2_15,W1_1_16,W1_2_16,W1_1_17,W1_2_17,W1_1_18,W1_2_18,W1_1_19,W1_2_19,W1_1_20,W1_2_20,W1_1_21,W1_2_21,W1_1_22,W1_2_22,W1_1_23,W1_2_23,W1_1_24,W1_2_24,W1_1_25,W1_2_25,W1_1_26,W1_2_26,W1_1_27,W1_2_27,W1_1_28,W1_2_28,W1_1_29,W1_2_29,W1_1_30,W1_2_30,W1_1_31,W1_2_31,W1_1_32,W1_2_32,W1_1_33,W1_2_33,W1_1_34,W1_2_34,W1_1_35,W1_2_35,W1_1_36,W1_2_36,W1_1_37,W1_2_37,W1_1_38,W1_2_38,W1_1_39,W1_2_39,W1_1_40,W1_2_40,W1_1_41,W1_2_41,W1_1_42,W1_2_42,b1_1,b1_2,W2_1_1,W2_2_1,W2_1_2,W2_2_2,b2_1,b2_2,W3_1_1,W3_2_1,W3_1_2,W3_2_2,b3_1,b3_2,Wout_1_1,Wout_1_2,bout_1,training_acc,testing_acc
25,-0.6076202988624573,8.40310287475586,-0.08426547795534134,-3.4391067028045654,0.31819871068000793,-3.1007091999053955,-0.7986570000648499,6.383177280426025,0.7182979583740234,-7.527629375457764,0.8023111820220947,-4.656167030334473,0.11507509648799896,-3.3992602825164795,-0.08663380146026611,-4.0885443687438965,-0.4942779839038849,2.9644429683685303,0.08641892671585083,-1.6627588272094727,0.3246397078037262,-7.524553298950195,0.5574955344200134,3.538100481033325,-1.0596426725387573,8.534419059753418,1.1997158527374268,-2.9759180545806885,0.5036259293556213,-5.770440101623535,0.25407856702804565,-3.1043550968170166,0.22523672878742218,0.8895367980003357,0.22349195182323456,0.7383171319961548,0.7381045818328857,-0.6763501763343811,0.1308034360408783,-2.3002185821533203,-0.25696492195129395,3.8899459838867188,-0.09880663454532623,-7.621866226196289,-0.9055238962173462,4.0145440101623535,-0.4722493886947632,2.9508891105651855,0.6600236296653748,-6.586850166320801,-1.7141565084457397,7.889701843261719,-1.13103449344635,3.9976449012756348,-0.8456281423568726,2.9902853965759277,-1.200054407119751,4.285459995269775,0.32090190052986145,-2.5875771045684814,-0.3594719171524048,-0.9670177102088928,-1.2678942680358887,7.662439823150635,-0.12089499831199646,-2.598381757736206,0.2451850026845932,-9.258622169494629,-1.4077537059783936,3.111431360244751,-0.852904736995697,6.241817951202393,-0.8169971704483032,3.357590436935425,0.35282811522483826,-0.1317475289106369,-0.6849568486213684,0.06562811136245728,0.36813294887542725,0.30254822969436646,-0.6477993726730347,1.0614124536514282,-0.07882712036371231,-1.4257792234420776,1.9113543033599854,-0.14029429852962494,0.3225821256637573,2.6231236457824707,-10.247995376586914,-14.381560325622559,7.63731575012207,-1.1130765676498413,-6.423356056213379,-1.6952638626098633,-3.5990655422210693,-8.965193748474121,-0.3320275545120239,2.114105224609375,-2.4732582569122314,-1.8769022226333618,0.818585216999054,0.6220926,0.614008
26,-0.7294520139694214,8.494340896606445,-0.043909113854169846,-3.476517677307129,0.33255448937416077,-3.1787612438201904,-0.8703616857528687,6.461205005645752,0.7517335414886475,-7.626911163330078,0.8772023320198059,-4.720791339874268,0.1465805321931839,-3.4596898555755615,-0.0588766373693943,-4.1269731521606445,-0.5256769061088562,3.006389856338501,0.09721814841032028,-1.654276728630066,0.41083163022994995,-7.601240158081055,0.5896220803260803,3.625678062438965,-1.1933681964874268,8.593426704406738,1.2775678634643555,-3.008342742919922,0.608539342880249,-5.846033573150635,0.2619422376155853,-3.1560885906219482,0.23017074167728424,0.9155755043029785,0.23524203896522522,0.7733486294746399,0.7978581190109253,-0.6388640999794006,0.182496577501297,-2.3283636569976807,-0.24315424263477325,3.931788206100464,-0.027009736746549606,-7.718289375305176,-0.9894797801971436,4.048388481140137,-0.44784894585609436,3.027646064758301,0.7765213847160339,-6.682227611541748,-1.9283047914505005,7.945797443389893,-1.228167176246643,3.976984739303589,-0.9425287842750549,3.0397565364837646,-1.3007172346115112,4.298724174499512,0.3839305639266968,-2.6128268241882324,-0.3599162697792053,-0.9749599099159241,-1.3628112077713013,7.728145599365234,-0.11637723445892334,-2.5942156314849854,0.35678720474243164,-9.37562084197998,-1.5337111949920654,3.1161158084869385,-0.9685962200164795,6.261258602142334,-0.892313539981842,3.3851778507232666,0.36822694540023804,-0.14714813232421875,-0.7600652575492859,0.03169882297515869,0.3962382674217224,0.30456212162971497,-0.6947392225265503,1.0630576610565186,-0.08624836802482605,-1.437790870666504,2.0604050159454346,-0.07547769695520401,0.4302029013633728,2.7386345863342285,-10.345675468444824,-14.551567077636719,7.7283782958984375,-1.186970829963684,-6.5291852951049805,-1.7626782655715942,-3.6002819538116455,-9.04544448852539,-0.36815908551216125,2.173098087310791,-2.4891157150268555,-1.888167381286621,0.8146997690200806,0.62224215,0.6136995
27,-0.8546961545944214,8.59044075012207,-0.004133484326303005,-3.5167524814605713,0.3463631868362427,-3.264880418777466,-0.9495840072631836,6.526426315307617,0.7830216288566589,-7.7307610511779785,0.9368466734886169,-4.781795978546143,0.17707321047782898,-3.516731023788452,-0.031873662024736404,-4.174434185028076,-0.5632457137107849,3.054354429244995,0.11052218824625015,-1.6332319974899292,0.49973031878471375,-7.677978992462158,0.6066327691078186,3.7019262313842773,-1.3385629653930664,8.650639533996582,1.34640371799469,-3.0340003967285156,0.7094383835792542,-5.917855262756348,0.2769021689891815,-3.196317195892334,0.2352948933839798,0.9425767660140991,0.2467699944972992,0.8160759806632996,0.8499618172645569,-0.6022377610206604,0.23423658311367035,-2.357159376144409,-0.229243665933609,3.971296548843384,0.06077354773879051,-7.813340187072754,-1.0739028453826904,4.075367450714111,-0.421112596988678,3.1034061908721924,0.9005724787712097,-6.773448944091797,-2.1413087844848633,7.990331172943115,-1.32538902759552,3.945382595062256,-1.037062644958496,3.0837442874908447,-1.3983709812164307,4.297028541564941,0.4507289528846741,-2.6324195861816406,-0.34951820969581604,-0.9796640276908875,-1.4548368453979492,7.791249752044678,-0.10867541283369064,-2.592655658721924,0.47473064064979553,-9.48281192779541,-1.65510892868042,3.1130313873291016,-1.0867516994476318,6.284087181091309,-0.9566640257835388,3.411853313446045,0.3835720419883728,-0.1623029261827469,-0.8366606831550598,0.008378107100725174,0.42625850439071655,0.30191782116889954,-0.7397831082344055,1.0629832744598389,-0.09244530647993088,-1.4477910995483398,2.2019197940826416,0.0007216408848762512,0.5478768348693848,2.8315694332122803,-10.435664176940918,-14.713984489440918,7.811154365539551,-1.2569730281829834,-6.642658233642578,-1.831586480140686,-3.6013405323028564,-9.119063377380371,-0.4003831744194031,2.2412636280059814,-2.5138180255889893,-1.8981207609176636,0.8156334161758423,0.62231696,0.6143166
28,-0.9800012111663818,8.692096710205078,0.035539135336875916,-3.5695481300354004,0.35873085260391235,-3.3554911613464355,-1.0363869667053223,6.583960056304932,0.8122524619102478,-7.834639549255371,0.9824996590614319,-4.837961196899414,0.2058054506778717,-3.570305347442627,-0.0060395775362849236,-4.2271623611450195,-0.6045859456062317,3.1074814796447754,0.13008426129817963,-1.5978846549987793,0.5920275449752808,-7.746297359466553,0.6104443073272705,3.7666015625,-1.4926093816757202,8.701245307922363,1.4062420129776,-3.05479097366333,0.8033333420753479,-5.983737945556641,0.29941609501838684,-3.2180464267730713,0.24049192667007446,0.9699568748474121,0.2586873769760132,0.8604111075401306,0.8925068378448486,-0.5646419525146484,0.2852361500263214,-2.39147686958313,-0.2157195806503296,4.016987323760986,0.16348661482334137,-7.9099202156066895,-1.1586328744888306,4.098065376281738,-0.39354372024536133,3.178560733795166,1.0308418273925781,-6.866321563720703,-2.351402997970581,8.026887893676758,-1.42251718044281,3.908794403076172,-1.1270393133163452,3.120117664337158,-1.493264079093933,4.280111789703369,0.5222870111465454,-2.6436209678649902,-0.3277476727962494,-0.981745719909668,-1.5444445610046387,7.848402500152588,-0.0975121408700943,-2.5927574634552,0.5960633158683777,-9.583782196044922,-1.7711124420166016,3.1032021045684814,-1.2064851522445679,6.311955451965332,-1.0099998712539673,3.4354231357574463,0.3988884687423706,-0.17806106805801392,-0.914716899394989,-0.00031510787084698677,0.4597383737564087,0.29585784673690796,-0.7823361158370972,1.0679694414138794,-0.0961676687002182,-1.4555308818817139,2.3399453163146973,0.08425965905189514,0.6772295236587524,2.902479887008667,-10.519440650939941,-14.868943214416504,7.882406711578369,-1.3237991333007812,-6.765768051147461,-1.8997148275375366,-3.6022465229034424,-9.186149597167969,-0.4282720983028412,2.315626382827759,-2.5473337173461914,-1.9046732187271118,0.8205051422119141,0.62221724,0.6136995
29,-1.1011141538619995,8.79288387298584,0.07338687777519226,-3.6375603675842285,0.36953094601631165,-3.445028066635132,-1.1303590536117554,6.640275478363037,0.840529203414917,-7.936086177825928,1.0158662796020508,-4.890222072601318,0.23208236694335938,-3.615354299545288,0.017378147691488266,-4.276793956756592,-0.6480315327644348,3.164721965789795,0.15964648127555847,-1.55789053440094,0.6895763278007507,-7.802774429321289,0.6037684082984924,3.82145619392395,-1.654259443283081,8.74625301361084,1.457876443862915,-3.075363874435425,0.8880794048309326,-6.04398775100708,0.3317060172557831,-3.2300641536712646,0.24567200243473053,0.9966005086898804,0.26934900879859924,0.9018880128860474,0.9233276844024658,-0.5343384146690369,0.33416780829429626,-2.4284651279449463,-0.20260004699230194,4.076274394989014,0.2795194089412689,-7.999222755432129,-1.2456423044204712,4.1174468994140625,-0.3681507706642151,3.2540290355682373,1.163497805595398,-6.961382865905762,-2.555204391479492,8.061570167541504,-1.5187606811523438,3.8783087730407715,-1.2120553255081177,3.1438839435577393,-1.5871719121932983,4.2523322105407715,0.5986176133155823,-2.6562788486480713,-0.29539725184440613,-0.9809554219245911,-1.6336333751678467,7.904295921325684,-0.08190843462944031,-2.590548515319824,0.7179253697395325,-9.678646087646484,-1.8800841569900513,3.083038568496704,-1.3270817995071411,6.341022968292236,-1.0524826049804688,3.4572713375091553,0.41406965255737305,-0.19486624002456665,-0.9942078590393066,0.005578869953751564,0.49951255321502686,0.2896309494972229,-0.821794331073761,1.079787015914917,-0.0964413657784462,-1.4611343145370483,2.4765141010284424,0.17068007588386536,0.8195090889930725,2.9470129013061523,-10.596259117126465,-15.017484664916992,7.944650650024414,-1.3885654211044312,-6.899826526641846,-1.970245122909546,-3.603037118911743,-9.246712684631348,-0.454944908618927,2.39369797706604,-2.587520122528076,-1.9103331565856934,0.8279062509536743,0.62189317,0.6130824
30,-1.2165098190307617,8.890192031860352,0.10577427595853806,-3.7119505405426025,0.37890908122062683,-3.5315234661102295,-1.2308026552200317,6.6943230628967285,0.8668224215507507,-8.034433364868164,1.041239857673645,-4.938695430755615,0.2561894953250885,-3.654655933380127,0.03830825164914131,-4.321163654327393,-0.6916987299919128,3.222721815109253,0.19915571808815002,-1.5227054357528687,0.7922267913818359,-7.8543701171875,0.5918382406234741,3.869901418685913,-1.8230875730514526,8.78576374053955,1.5020731687545776,-3.092010498046875,0.9634600877761841,-6.097149848937988,0.37474459409713745,-3.2366573810577393,0.25079911947250366,1.0223174095153809,0.2761453688144684,0.9423825144767761,0.9403359889984131,-0.5109493136405945,0.3805777132511139,-2.4643969535827637,-0.18877524137496948,4.146805286407471,0.4074327349662781,-8.073552131652832,-1.3368617296218872,4.136986255645752,-0.34676218032836914,3.330456256866455,1.2957597970962524,-7.055891990661621,-2.748943567276001,8.092889785766602,-1.6140010356903076,3.855231523513794,-1.2931822538375854,3.1561830043792725,-1.683624029159546,4.221226692199707,0.6783446669578552,-2.675708770751953,-0.2528034448623657,-0.9772223234176636,-1.7227667570114136,7.966413497924805,-0.06280400604009628,-2.5874757766723633,0.8382019400596619,-9.7709379196167,-1.981295108795166,3.0535876750946045,-1.4495207071304321,6.368897438049316,-1.0848414897918701,3.482207775115967,0.42900189757347107,-0.21261686086654663,-1.074701189994812,0.018911538645625114,0.5461919903755188,0.2787376344203949,-0.857715904712677,1.0936930179595947,-0.0926695317029953,-1.4661352634429932,2.6141092777252197,0.25533267855644226,0.9726647138595581,2.9656193256378174,-10.664898872375488,-15.158336639404297,7.9960832595825195,-1.4506428241729736,-7.042940139770508,-2.041372776031494,-3.6036808490753174,-9.300790786743164,-0.48105087876319885,2.4729206562042236,-2.6317996978759766,-1.916292667388916,0.8373059034347534,0.6216189,0.61215675
31,-1.323590874671936,8.97741985321045,0.12903615832328796,-3.788332462310791,0.3867986798286438,-3.6178483963012695,-1.3327722549438477,6.726934909820557,0.8895294070243835,-8.110596656799316,1.0635699033737183,-4.992976665496826,0.2809091806411743,-3.699634552001953,0.05871853977441788,-4.362681865692139,-0.7357525825500488,3.287076950073242,0.2383105605840683,-1.489900827407837,0.895563006401062,-7.912084579467773,0.5758022665977478,3.9024293422698975,-1.9993267059326172,8.826395034790039,1.538681983947754,-3.1015985012054443,1.0307772159576416,-6.123956203460693,0.4281654953956604,-3.243922710418701,0.2556481659412384,1.047994613647461,0.27957719564437866,0.9968889951705933,0.9519829154014587,-0.4947397708892822,0.42493316531181335,-2.494603395462036,-0.17207354307174683,4.223256587982178,0.5446935296058655,-8.141650199890137,-1.4265882968902588,4.150166988372803,-0.3348468542098999,3.4056713581085205,1.4244074821472168,-7.154892921447754,-2.9275104999542236,8.128316879272461,-1.7042690515518188,3.828822374343872,-1.364858865737915,3.166768789291382,-1.7886323928833008,4.212859630584717,0.7581552863121033,-2.6997015476226807,-0.19441600143909454,-0.9754330515861511,-1.809704303741455,8.036603927612305,-0.04167572036385536,-2.5890467166900635,0.9498359560966492,-9.862458229064941,-2.068873643875122,3.0082294940948486,-1.5649018287658691,6.405030727386475,-1.1097960472106934,3.5166523456573486,0.4435558617115021,-0.2309190183877945,-1.1494399309158325,0.026483217254281044,0.5986009836196899,0.2693861126899719,-0.8898140788078308,1.1001960039138794,-0.08417876809835434,-1.4627137184143066,2.747056007385254,0.33327192068099976,1.127919316291809,2.9548425674438477,-10.721746444702148,-15.288601875305176,8.035177230834961,-1.5076632499694824,-7.195744514465332,-2.1154770851135254,-3.6042230129241943,-9.347491264343262,-0.5098927617073059,2.551703929901123,-2.678260087966919,-1.925147294998169,0.8477247357368469,0.6215441,0.6130824
32,-1.421604871749878,9.062405586242676,0.14365139603614807,-3.875324010848999,0.3951896131038666,-3.733726739883423,-1.4344249963760376,6.716719150543213,0.9173961877822876,-8.166797637939453,1.0919352769851685,-5.053985595703125,0.2885691225528717,-3.7306716442108154,0.08703849464654922,-4.407175540924072,-0.7729226350784302,3.3476576805114746,0.2827087342739105,-1.467829942703247,0.9969695210456848,-7.9719462394714355,0.5680450797080994,3.9236671924591064,-2.1763689517974854,8.86114501953125,1.5556267499923706,-3.105400800704956,1.0940699577331543,-6.180124282836914,0.4966452419757843,-3.273613214492798,0.25861841440200806,1.0735749006271362,0.2784634828567505,1.04734206199646,0.9670884013175964,-0.5106117129325867,0.46832093596458435,-2.524602174758911,-0.16146470606327057,4.332737445831299,0.6858389377593994,-8.20189380645752,-1.4989519119262695,4.147010803222656,-0.3342471122741699,3.4664225578308105,1.5439453125,-7.249579906463623,-3.0878584384918213,8.161198616027832,-1.8032381534576416,3.8044044971466064,-1.4295668601989746,3.1527984142303467,-1.8993786573410034,4.205795764923096,0.8416037559509277,-2.7127342224121094,-0.1182909682393074,-0.9886541962623596,-1.8901293277740479,8.095776557922363,-0.032647427171468735,-2.590182065963745,1.054497480392456,-9.9673490524292,-2.1605465412139893,2.9863648414611816,-1.6747691631317139,6.425758361816406,-1.1227881908416748,3.554173469543457,0.4577326774597168,-0.24954403936862946,-1.2255223989486694,0.06003281846642494,0.6572896242141724,0.27130696177482605,-0.9175180792808533,1.1158713102340698,-0.07393158227205276,-1.4470019340515137,2.8694875240325928,0.47338494658470154,1.2948734760284424,2.909332513809204,-10.76990795135498,-15.416193962097168,8.060253143310547,-1.5632131099700928,-7.361325263977051,-2.179520845413208,-3.604668378829956,-9.390203475952148,-0.5295458436012268,2.627761125564575,-2.7280702590942383,-1.9281326532363892,0.8581805229187012,0.62119514,0.614008
33,-1.5101487636566162,9.129354476928711,0.14026989042758942,-3.942641496658325,0.3956283926963806,-3.8288543224334717,-1.5469306707382202,6.726888656616211,0.9537124037742615,-8.247867584228516,1.115713357925415,-5.1062235832214355,0.2906292676925659,-3.750375747680664,0.11154890805482864,-4.450680255889893,-0.7948773503303528,3.396594762802124,0.3330894410610199,-1.4593225717544556,1.0898010730743408,-8.034873962402344,0.560577929019928,3.9504730701446533,-2.348457098007202,8.915312767028809,1.561119794845581,-3.093212604522705,1.149372935295105,-6.236055850982666,0.57708740234375,-3.3135902881622314,0.26183339953422546,1.0976734161376953,0.2671367824077606,1.096560001373291,0.9754090905189514,-0.5246165990829468,0.5088536739349365,-2.562213659286499,-0.15141043066978455,4.4570465087890625,0.831556499004364,-8.249292373657227,-1.5762131214141846,4.131772994995117,-0.3371261656284332,3.5121498107910156,1.6598008871078491,-7.326314926147461,-3.2353127002716064,8.172553062438965,-1.9000704288482666,3.7778878211975098,-1.4966496229171753,3.1434051990509033,-2.022475004196167,4.192728519439697,0.9258683919906616,-2.727487087249756,-0.04474443569779396,-0.9894368648529053,-1.9745419025421143,8.1664400100708,-0.019209925085306168,-2.5950522422790527,1.167496919631958,-10.069032669067383,-2.239351272583008,2.9848227500915527,-1.7935292720794678,6.451807498931885,-1.1350786685943604,3.588202953338623,0.47141727805137634,-0.27040016651153564,-1.2985868453979492,0.0858268216252327,0.7153456807136536,0.28373509645462036,-0.9370318651199341,1.1240341663360596,-0.06287036836147308,-1.4328587055206299,3.011950969696045,0.598389208316803,1.4684922695159912,2.8640296459198,-10.814790725708008,-15.53403091430664,8.07132339477539,-1.6218669414520264,-7.522124290466309,-2.233062982559204,-3.605029582977295,-9.427886009216309,-0.5495308637619019,2.6930689811706543,-2.7704355716705322,-1.930790901184082,0.8680682182312012,0.6210954,0.614008
34,-1.5843660831451416,9.17485523223877,0.10124474763870239,-3.9816977977752686,0.3865009546279907,-3.9265942573547363,-1.6580438613891602,6.69932222366333,1.0203495025634766,-8.34597110748291,1.1439763307571411,-5.137412071228027,0.28530848026275635,-3.7729477882385254,0.14510303735733032,-4.519135475158691,-0.8317638635635376,3.4822795391082764,0.3868248164653778,-1.4646645784378052,1.1706454753875732,-8.121077537536621,0.5580940842628479,3.986207962036133,-2.522886276245117,9.025238990783691,1.5565037727355957,-3.055579900741577,1.1942732334136963,-6.326281547546387,0.6793557405471802,-3.367537021636963,0.2667188048362732,1.116545557975769,0.2329009771347046,1.1543617248535156,0.981349527835846,-0.5710009932518005,0.5380378365516663,-2.6049368381500244,-0.14156663417816162,4.58197546005249,0.9777994751930237,-8.281394958496094,-1.6502116918563843,4.093968391418457,-0.33701851963996887,3.5445311069488525,1.7712242603302002,-7.389923095703125,-3.3659510612487793,8.164374351501465,-2.00620436668396,3.7478222846984863,-1.5473721027374268,3.1101913452148438,-2.139411449432373,4.185070514678955,0.9987109899520874,-2.7276766300201416,0.017380760982632637,-0.9792513251304626,-2.0572118759155273,8.249606132507324,-0.007912307046353817,-2.617405891418457,1.2955892086029053,-10.145071029663086,-2.321052312850952,3.0098142623901367,-1.922988772392273,6.507976055145264,-1.1337971687316895,3.5939958095550537,0.4841998815536499,-0.2922232151031494,-1.3615329265594482,0.106909841299057,0.7736735939979553,0.310555636882782,-0.9412921667098999,1.1115386486053467,-0.059838052839040756,-1.3945380449295044,3.155461549758911,0.7130727767944336,1.6519856452941895,2.7884843349456787,-10.854096412658691,-15.638010025024414,8.062084197998047,-1.6762049198150635,-7.678918361663818,-2.262119770050049,-3.6053290367126465,-9.457563400268555,-0.5545620322227478,2.7482028007507324,-2.812324047088623,-1.9273788928985596,0.8830740451812744,0.62079626,0.6143166
35,-1.656882882118225,9.214592933654785,0.07327643036842346,-4.003352642059326,0.40038245916366577,-4.008974552154541,-1.7659001350402832,6.726181507110596,1.0792430639266968,-8.445619583129883,1.1456351280212402,-5.186618328094482,0.2804613411426544,-3.7560980319976807,0.18744702637195587,-4.578123569488525,-0.8622575402259827,3.51507568359375,0.47004812955856323,-1.472836971282959,1.250124454498291,-8.213007926940918,0.5454833507537842,3.9711687564849854,-2.6765971183776855,9.126230239868164,1.5517373085021973,-2.9962568283081055,1.2405791282653809,-6.388647079467773,0.7754243016242981,-3.381200075149536,0.27266520261764526,1.141210675239563,0.213100403547287,1.2204797267913818,0.9999280571937561,-0.6383801102638245,0.5775952339172363,-2.6670143604278564,-0.13115788996219635,4.715813159942627,1.1531859636306763,-8.3207426071167,-1.760033369064331,4.050015926361084,-0.36827072501182556,3.5561797618865967,1.8568284511566162,-7.438040256500244,-3.4778711795806885,8.144322395324707,-2.142024040222168,3.7231202125549316,-1.5935041904449463,3.0915629863739014,-2.2903010845184326,4.163433074951172,1.0719389915466309,-2.728233575820923,0.0460653081536293,-0.9476040601730347,-2.182844638824463,8.328253746032715,-0.017820116132497787,-2.613882303237915,1.4255659580230713,-10.233933448791504,-2.4012246131896973,3.003310203552246,-2.076589584350586,6.559571743011475,-1.1243098974227905,3.6409764289855957,0.4959980547428131,-0.3159370422363281,-1.4252991676330566,0.11533292382955551,0.8453635573387146,0.3121303617954254,-0.9586224555969238,1.12493896484375,-0.062291424721479416,-1.3542708158493042,3.306412935256958,0.8114033341407776,1.8313480615615845,2.7541701793670654,-10.890470504760742,-15.744667053222656,8.066662788391113,-1.7146772146224976,-7.836663246154785,-2.298290729522705,-3.605570077896118,-9.487589836120605,-0.564879298210144,2.797546148300171,-2.8487658500671387,-1.9329899549484253,0.8958886861801147,0.62069654,0.6146251
36,-1.7293627262115479,9.248369216918945,0.04699648171663284,-4.025932788848877,0.41896140575408936,-4.074947357177734,-1.866121768951416,6.766995429992676,1.137650489807129,-8.559520721435547,1.1416819095611572,-5.231010437011719,0.28762754797935486,-3.745084524154663,0.23023183643817902,-4.626006126403809,-0.8796507716178894,3.5387942790985107,0.5468130111694336,-1.4739629030227661,1.3170732259750366,-8.305686950683594,0.5281901955604553,3.9708352088928223,-2.8252720832824707,9.227127075195312,1.545352578163147,-2.950894355773926,1.283158540725708,-6.438939571380615,0.8669784665107727,-3.387896776199341,0.2782417833805084,1.1656358242034912,0.19738206267356873,1.2778137922286987,1.018855333328247,-0.7116595506668091,0.6177616715431213,-2.73673415184021,-0.11190778017044067,4.848993301391602,1.32651948928833,-8.353705406188965,-1.890110969543457,4.01224422454834,-0.403716117143631,3.5718631744384766,1.9452568292617798,-7.4857378005981445,-3.582080364227295,8.136197090148926,-2.266880989074707,3.6902332305908203,-1.6504409313201904,3.0782577991485596,-2.447235345840454,4.136108875274658,1.1415609121322632,-2.729189157485962,0.07499910145998001,-0.9291620850563049,-2.307623863220215,8.38966178894043,-0.017391756176948547,-2.610682487487793,1.5606766939163208,-10.321941375732422,-2.464395761489868,2.9905006885528564,-2.2364025115966797,6.598505973815918,-1.1187171936035156,3.69242525100708,0.5071324110031128,-0.34092429280281067,-1.4948301315307617,0.11953829228878021,0.9074493646621704,0.32037386298179626,-0.9693491458892822,1.1296014785766602,-0.06524981558322906,-1.317488431930542,3.4681668281555176,0.9107619524002075,2.010016679763794,2.7356786727905273,-10.923965454101562,-15.845015525817871,8.065393447875977,-1.7579922676086426,-7.988097667694092,-2.33272647857666,-3.605781078338623,-9.514707565307617,-0.5780951380729675,2.8417956829071045,-2.880077838897705,-1.9371790885925293,0.905451238155365,0.62112033,0.6133909
37,-1.8037235736846924,9.280848503112793,0.02305956371128559,-4.054351329803467,0.44213801622390747,-4.136870861053467,-1.9616551399230957,6.8129143714904785,1.1884229183197021,-8.674633026123047,1.1357760429382324,-5.275700569152832,0.3054032623767853,-3.739048719406128,0.27270999550819397,-4.667089939117432,-0.8881748914718628,3.567969799041748,0.6179792881011963,-1.4755779504776,1.371313214302063,-8.399322509765625,0.5104305744171143,3.977323532104492,-2.968249797821045,9.325176239013672,1.5399976968765259,-2.928407669067383,1.327073097229004,-6.479523658752441,0.9488652348518372,-3.387988805770874,0.28340569138526917,1.1892633438110352,0.18088696897029877,1.3316432237625122,1.037933349609375,-0.7796936631202698,0.6549826264381409,-2.808699131011963,-0.08254889398813248,4.982088088989258,1.4933720827102661,-8.38215160369873,-2.028076171875,3.968299388885498,-0.443063884973526,3.5898873805999756,2.0383782386779785,-7.53315544128418,-3.687293291091919,8.147414207458496,-2.380754232406616,3.6511270999908447,-1.7150322198867798,3.0703580379486084,-2.6074154376983643,4.104777812957764,1.2099766731262207,-2.7365474700927734,0.10486715286970139,-0.9168193340301514,-2.4290876388549805,8.436677932739258,-0.008692333474755287,-2.605015754699707,1.69566810131073,-10.399170875549316,-2.5220630168914795,2.982645034790039,-2.3971035480499268,6.630748748779297,-1.1221201419830322,3.7469632625579834,0.5175900459289551,-0.36667779088020325,-1.562976360321045,0.11200162768363953,0.9614866971969604,0.3312738835811615,-0.9770649075508118,1.1381388902664185,-0.06885704398155212,-1.2856450080871582,3.6338250637054443,1.0107389688491821,2.1879472732543945,2.7341439723968506,-10.948750495910645,-15.937649726867676,8.060867309570312,-1.8010594844818115,-8.13524341583252,-2.3682334423065186,-3.6059377193450928,-9.538902282714844,-0.5916233658790588,2.8827736377716064,-2.909510850906372,-1.940496802330017,0.912270188331604,0.62124497,0.61246526
38,-1.8799432516098022,9.311635971069336,0.0024328113067895174,-4.090162754058838,0.47166457772254944,-4.195563316345215,-2.051529884338379,6.859337329864502,1.2318397760391235,-8.785255432128906,1.128429889678955,-5.32363224029541,0.33476418256759644,-3.7406318187713623,0.31725651025772095,-4.706739902496338,-0.8896982669830322,3.602717161178589,0.6854382157325745,-1.4778670072555542,1.4173250198364258,-8.494537353515625,0.4913136959075928,3.983889102935791,-3.1033246517181396,9.423439025878906,1.5353891849517822,-2.918592691421509,1.3738014698028564,-6.5115814208984375,1.0255345106124878,-3.388012409210205,0.2883549928665161,1.2120404243469238,0.16342858970165253,1.382082223892212,1.0529612302780151,-0.8373724818229675,0.6877771615982056,-2.880462408065796,-0.043063048273324966,5.116023063659668,1.6569913625717163,-8.410967826843262,-2.1679811477661133,3.9188597202301025,-0.48606568574905396,3.6126651763916016,2.1345856189727783,-7.573818206787109,-3.792875051498413,8.173093795776367,-2.4884305000305176,3.6046688556671143,-1.782686710357666,3.0627846717834473,-2.770073413848877,4.069478511810303,1.2733649015426636,-2.7416298389434814,0.13457408547401428,-0.9096574187278748,-2.5492451190948486,8.473260879516602,0.003911091014742851,-2.598883867263794,1.8281800746917725,-10.46453857421875,-2.574737548828125,2.9713754653930664,-2.558487892150879,6.658504009246826,-1.1297794580459595,3.800818681716919,0.5273067951202393,-0.3926027715206146,-1.6265188455581665,0.0993608832359314,1.0090755224227905,0.34338587522506714,-0.9812257289886475,1.1524152755737305,-0.07348136603832245,-1.2583991289138794,3.7985684871673584,1.1128599643707275,2.3638579845428467,2.7388148307800293,-10.964695930480957,-16.023408889770508,8.053566932678223,-1.8432393074035645,-8.28095817565918,-2.4072070121765137,-3.6060757637023926,-9.560693740844727,-0.6059541702270508,2.9226977825164795,-2.938148021697998,-1.9437625408172607,0.9166077971458435,0.62129486,0.61246526
