epoch,W1_1_1,W1_2_1,W1_3_1,W1_1_2,W1_2_2,W1_3_2,W1_1_3,W1_2_3,W1_3_3,W1_1_4,W1_2_4,W1_3_4,W1_1_5,W1_2_5,W1_3_5,W1_1_6,W1_2_6,W1_3_6,W1_1_7,W1_2_7,W1_3_7,W1_1_8,W1_2_8,W1_3_8,W1_1_9,W1_2_9,W1_3_9,W1_1_10,W1_2_10,W1_3_10,W1_1_11,W1_2_11,W1_3_11,W1_1_12,W1_2_12,W1_3_12,W1_1_13,W1_2_13,W1_3_13,W1_1_14,W1_2_14,W1_3_14,W1_1_15,W1_2_15,W1_3_15,W1_1_16,W1_2_16,W1_3_16,W1_1_17,W1_2_17,W1_3_17,W1_1_18,W1_2_18,W1_3_18,W1_1_19,W1_2_19,W1_3_19,W1_1_20,W1_2_20,W1_3_20,W1_1_21,W1_2_21,W1_3_21,W1_1_22,W1_2_22,W1_3_22,W1_1_23,W1_2_23,W1_3_23,W1_1_24,W1_2_24,W1_3_24,W1_1_25,W1_2_25,W1_3_25,W1_1_26,W1_2_26,W1_3_26,W1_1_27,W1_2_27,W1_3_27,W1_1_28,W1_2_28,W1_3_28,W1_1_29,W1_2_29,W1_3_29,W1_1_30,W1_2_30,W1_3_30,W1_1_31,W1_2_31,W1_3_31,W1_1_32,W1_2_32,W1_3_32,W1_1_33,W1_2_33,W1_3_33,W1_1_34,W1_2_34,W1_3_34,W1_1_35,W1_2_35,W1_3_35,W1_1_36,W1_2_36,W1_3_36,W1_1_37,W1_2_37,W1_3_37,W1_1_38,W1_2_38,W1_3_38,W1_1_39,W1_2_39,W1_3_39,W1_1_40,W1_2_40,W1_3_40,W1_1_41,W1_2_41,W1_3_41,W1_1_42,W1_2_42,W1_3_42,b1_1,b1_2,b1_3,W2_1_1,W2_2_1,W2_3_1,W2_1_2,W2_2_2,W2_3_2,W2_1_3,W2_2_3,W2_3_3,b2_1,b2_2,b2_3,Wout_1_1,Wout_1_2,Wout_1_3,bout_1,training_acc,testing_acc
0,0.254367470741272,-0.12884528934955597,-0.14116628468036652,-0.31424686312675476,0.3022380471229553,-0.2406480610370636,-0.15820330381393433,-0.10496515035629272,0.030348390340805054,-0.31018856167793274,-0.31074851751327515,0.2672550678253174,0.043130964040756226,-0.3583259582519531,-0.31620895862579346,-0.0016471445560455322,-0.14685866236686707,0.22598469257354736,0.11575078964233398,-0.013479560613632202,-0.2543570399284363,0.06646975874900818,-0.1209295243024826,-0.25183600187301636,-0.1858663707971573,-0.26330485939979553,0.3556140065193176,0.29437655210494995,-0.25398990511894226,-0.3483623266220093,0.21493834257125854,0.1228601336479187,0.19158655405044556,0.33401691913604736,0.2290024757385254,-0.21337735652923584,0.2672443389892578,-0.29108190536499023,-0.1997383087873459,-0.3419782817363739,-0.2292276918888092,-0.051014602184295654,-0.2771468460559845,-0.18732938170433044,-0.10411685705184937,-0.2232230305671692,-0.22496096789836884,-0.15310212969779968,0.24522411823272705,0.31262075901031494,0.24160587787628174,-0.3225598633289337,-0.14025478065013885,0.30132532119750977,-0.07642468810081482,0.20939165353775024,-0.08087798953056335,-0.29472675919532776,0.10191097855567932,0.12208539247512817,0.20455217361450195,0.03667062520980835,0.05539274215698242,-0.028959989547729492,0.02970641851425171,0.03596276044845581,-0.20646250247955322,0.10048756003379822,-0.013172507286071777,-0.3448057472705841,0.33154767751693726,0.3124184012413025,0.2178889513015747,0.15373528003692627,0.2358270287513733,0.14838337898254395,-0.06099921464920044,-0.29419031739234924,0.30429691076278687,-0.032024770975112915,-0.24157986044883728,-0.1421273946762085,0.08481770753860474,0.014103084802627563,0.07971200346946716,-0.2577621340751648,-0.27462077140808105,-0.2923804521560669,-0.11121007800102234,-0.09717649221420288,-0.13298098742961884,-0.05266296863555908,0.35208529233932495,-0.12676241993904114,0.2565522789955139,-0.3546016216278076,0.1795661449432373,0.052838802337646484,0.33326494693756104,0.14402562379837036,-0.28358131647109985,0.1464022994041443,0.11685964465141296,0.16543954610824585,-0.09782132506370544,0.03135782480239868,0.20484209060668945,0.12734395265579224,-0.20627881586551666,-0.16186966001987457,0.05484062433242798,-0.28293490409851074,0.3592389225959778,0.1814020276069641,0.22362017631530762,-0.23107096552848816,0.3404502272605896,-0.3039565682411194,0.2120789885520935,-0.2961908280849457,0.32463139295578003,-0.043020039796829224,0.009314000606536865,-0.3005402386188507,0.2007451057434082,0.1863929033279419,1.0,1.0,1.0,0.6966140270233154,-0.3528573513031006,-0.3865997791290283,-0.860600471496582,0.8277130126953125,-0.6590418815612793,-0.4332575798034668,-0.2874588966369629,0.08311247825622559,1.0,1.0,1.0,0.8531745672225952,-0.43216025829315186,-0.47348612546920776,1.0,0.5002368,0.4970688
1,-0.9746236205101013,1.674474835395813,-0.27804988622665405,0.36296001076698303,-0.9172702431678772,-0.2486720085144043,-0.006978573743253946,-0.38144057989120483,0.04350123181939125,-1.1787431240081787,0.9325267672538757,0.2531043291091919,1.5443450212478638,-2.702548027038574,-0.3547174334526062,0.8350224494934082,-1.5031505823135376,0.10974860936403275,0.9198333621025085,-1.3748408555984497,-0.23785720765590668,1.0511547327041626,-1.7656418085098267,-0.23818598687648773,-1.033189058303833,0.917103111743927,0.19088000059127808,0.40905892848968506,-0.44660770893096924,-0.39524394273757935,1.4421648979187012,-1.858141541481018,0.21896085143089294,-0.012939739972352982,0.6911793947219849,-0.4212210476398468,-1.5313968658447266,2.4776690006256104,-0.485612154006958,0.3544676899909973,-1.331555724143982,-0.139362633228302,1.0893020629882812,-2.3542377948760986,-0.09283880144357681,0.07035916298627853,-0.7616567015647888,-0.2059018909931183,0.24204036593437195,0.32851821184158325,0.23924361169338226,-0.027451027184724808,-0.6732696294784546,0.32627832889556885,0.29716813564300537,-0.3870996832847595,-0.18955042958259583,0.058507490903139114,-0.4429337680339813,0.12102009356021881,-0.3025435507297516,0.8707062005996704,0.010488011874258518,0.8244519233703613,-1.4954582452774048,0.09426317363977432,-0.9752650260925293,0.9586282968521118,-0.14593425393104553,-0.45595860481262207,0.29312407970428467,0.22407956421375275,0.9754372239112854,-1.2445505857467651,0.20471078157424927,-2.0820066928863525,3.0448102951049805,-0.4636796712875366,-0.9011278748512268,1.5207512378692627,-0.3499815762042999,-1.0920337438583374,1.2215150594711304,-0.054141558706760406,-1.2970935106277466,1.4992238283157349,-0.38899531960487366,0.4739533066749573,-1.4989938735961914,-0.20877254009246826,-0.26078295707702637,-0.10078880935907364,0.2597029507160187,-1.43473219871521,1.9701625108718872,-0.4742002487182617,0.10223694145679474,-0.08561528474092484,0.27185413241386414,1.6007306575775146,-2.710880994796753,0.13080348074436188,-0.7250577807426453,1.1014553308486938,-0.20751364529132843,-1.677958607673645,2.485755681991577,-0.005866297520697117,-0.9382624626159668,0.7326564788818359,0.0009545854991301894,-0.2777339816093445,0.35834935307502747,0.17786599695682526,-0.4646551311016083,0.6679061055183411,0.24336370825767517,-0.5596742630004883,0.443977415561676,-0.3464638888835907,-0.12489846348762512,0.5499729514122009,-0.06901726126670837,-0.10460558533668518,-0.17733646929264069,0.21745839715003967,1.0773109197616577,0.6056520938873291,0.6557731628417969,1.5996164083480835,-2.810821771621704,-1.2007521390914917,-3.9104974269866943,2.61311411857605,-1.428556203842163,-0.7304033637046814,-1.2634034156799316,-0.919350802898407,-0.2980988025665283,-0.9605433940887451,-0.6094051599502563,1.894834280014038,-1.7886021137237549,0.19255095720291138,-0.07899022102355957,0.6130431,0.610614
2,-1.784281849861145,2.8480148315429688,-0.4581412374973297,0.6866062879562378,-1.4902838468551636,-0.31774085760116577,0.21719947457313538,-0.7832964062690735,0.04411536455154419,-1.8020803928375244,1.696993350982666,0.12766698002815247,2.1679725646972656,-3.6655006408691406,-0.3112240433692932,1.1351399421691895,-1.9316364526748657,-0.043998733162879944,0.9968671202659607,-1.7224633693695068,-0.20984739065170288,1.3176227807998657,-2.2596077919006348,-0.2556087374687195,-1.2909189462661743,1.4571806192398071,0.08983981609344482,0.4616983234882355,-0.5897679328918457,-0.45162642002105713,2.1781787872314453,-2.999760150909424,0.2381889522075653,-0.42269352078437805,1.3379523754119873,-0.6500494480133057,-2.526088237762451,3.930075168609619,-0.7308238744735718,0.6638486981391907,-1.6458609104156494,-0.20880143344402313,1.404866337776184,-2.9627621173858643,-0.07379059493541718,0.3189253807067871,-1.1288421154022217,-0.21976135671138763,0.225419819355011,0.3571804463863373,0.23112809658050537,-0.06676432490348816,-0.6740238666534424,0.30706143379211426,0.3110314607620239,-0.3229394853115082,-0.28998711705207825,0.2549755871295929,-0.6991332769393921,0.11817485839128494,-0.6062837243080139,1.4008572101593018,0.008853260427713394,1.5901447534561157,-2.553710460662842,0.15672056376934052,-1.4777770042419434,1.280588984489441,-0.2847435474395752,-0.6475117206573486,0.4273402690887451,0.11010387539863586,1.4074578285217285,-2.0198779106140137,0.16938872635364532,-2.858800172805786,3.9342474937438965,-0.6105918288230896,-1.2387675046920776,1.8768775463104248,-0.44622567296028137,-1.4776984453201294,1.183242917060852,-0.15051963925361633,-1.8916202783584595,1.961154818534851,-0.543829083442688,0.8319876194000244,-1.7909982204437256,-0.35311761498451233,-0.26373356580734253,-0.15771973133087158,0.15643596649169922,-2.202615261077881,2.8967506885528564,-0.6121063232421875,0.4366393983364105,-0.5789663791656494,0.23496700823307037,2.6116607189178467,-3.9413766860961914,0.16177743673324585,-1.044611930847168,1.4034572839736938,-0.31302425265312195,-2.342203378677368,2.9157848358154297,-0.15540508925914764,-1.1547067165374756,0.9470341205596924,-0.060510531067848206,-0.2654784917831421,0.3479113280773163,0.17636585235595703,-0.622032880783081,0.6028349995613098,0.22295236587524414,-0.4464567303657532,0.07000825554132462,-0.39497217535972595,-0.1712694615125656,0.5153378248214722,-0.09979639202356339,0.043855566531419754,-0.4789293110370636,0.23133036494255066,1.4106868505477905,0.7311796545982361,0.2805350720882416,2.242872714996338,-3.538238763809204,-1.2991621494293213,-4.8699049949646,3.244460105895996,-1.676283597946167,-0.24398557841777802,-1.146344542503357,-0.9972906708717346,-1.331038475036621,-1.9492385387420654,-1.135099172592163,2.281895399093628,-2.058720827102661,0.15657906234264374,-0.09440262615680695,0.62112033,0.61493367
3,-2.3212809562683105,3.5713958740234375,-0.5400310754776001,0.8660537004470825,-1.887625813484192,-0.3474809229373932,0.4049549102783203,-1.0740482807159424,0.04718758538365364,-2.200530529022217,2.193870782852173,0.07525211572647095,2.463519334793091,-4.244027137756348,-0.284802109003067,1.3544588088989258,-2.2685368061065674,-0.0920882523059845,0.9782750606536865,-1.9648991823196411,-0.20466797053813934,1.4028465747833252,-2.6056909561157227,-0.2532914876937866,-1.3511558771133423,1.7235432863235474,0.07000190019607544,0.46024733781814575,-0.710468053817749,-0.47719651460647583,2.5911130905151367,-3.7120566368103027,0.258149653673172,-0.6365185976028442,1.7278664112091064,-0.7380132675170898,-3.0430569648742676,4.673079967498779,-0.8288978338241577,0.9071455597877502,-1.8322807550430298,-0.22673316299915314,1.548506259918213,-3.333073377609253,-0.06299956887960434,0.4524334967136383,-1.3718065023422241,-0.22700265049934387,0.21480342745780945,0.3823525309562683,0.22729632258415222,-0.15496136248111725,-0.6155651211738586,0.29555320739746094,0.40394651889801025,-0.3222876191139221,-0.3272659182548523,0.3873189389705658,-0.865283191204071,0.11569584906101227,-0.7637485265731812,1.75509774684906,0.004761167801916599,2.1220667362213135,-3.155123710632324,0.19951389729976654,-1.9097756147384644,1.4116908311843872,-0.3353939652442932,-0.8179210424423218,0.5583685040473938,0.07376222312450409,1.7009978294372559,-2.507749319076538,0.17679326236248016,-3.2769875526428223,4.375972747802734,-0.6653447151184082,-1.4653738737106323,2.1115477085113525,-0.48227185010910034,-1.8387597799301147,1.0709056854248047,-0.19333063066005707,-2.294203042984009,2.147491931915283,-0.596992015838623,1.0587114095687866,-1.8284258842468262,-0.3944564163684845,-0.2588801383972168,-0.13255740702152252,0.12367343157529831,-2.708056688308716,3.453993082046509,-0.6633433103561401,0.6616182327270508,-0.8350041508674622,0.22855524718761444,3.2659811973571777,-4.519360542297363,0.1977086067199707,-1.2625340223312378,1.6327673196792603,-0.35241344571113586,-2.8474223613739014,3.1457877159118652,-0.22383248805999756,-1.270103096961975,1.1142113208770752,-0.07094203680753708,-0.2573098838329315,0.3392578363418579,0.17526286840438843,-0.7651267051696777,0.47773095965385437,0.21756041049957275,-0.41717812418937683,-0.1338009238243103,-0.42319726943969727,-0.22684085369110107,0.489329993724823,-0.10655679553747177,0.12616407871246338,-0.6862988471984863,0.2364095151424408,1.848089337348938,0.9556692838668823,0.15902136266231537,2.596357822418213,-3.9936838150024414,-1.3451846837997437,-5.440280437469482,3.7128653526306152,-1.8029630184173584,0.031011058017611504,-1.0952544212341309,-1.0123337507247925,-1.7059860229492188,-2.3794009685516357,-1.4259463548660278,2.387673854827881,-2.0691726207733154,0.18726660311222076,-0.14716275036334991,0.6230648,0.6183277
4,-2.729297161102295,4.079860687255859,-0.5915511846542358,0.9707947969436646,-2.1965339183807373,-0.3568338453769684,0.578769326210022,-1.295048475265503,0.05467163026332855,-2.480715274810791,2.5800812244415283,0.04870743304491043,2.643016815185547,-4.714171409606934,-0.25875240564346313,1.5002919435501099,-2.5692129135131836,-0.10747401416301727,0.9625670313835144,-2.1723365783691406,-0.20034155249595642,1.421910047531128,-2.8812649250030518,-0.23919729888439178,-1.3716471195220947,1.9060770273208618,0.07288529723882675,0.44294658303260803,-0.8003373146057129,-0.4874362349510193,2.854978322982788,-4.230889797210693,0.2790650427341461,-0.7934136986732483,2.0036673545837402,-0.7815160751342773,-3.387476682662964,5.165816307067871,-0.8823580741882324,1.090600609779358,-1.9622646570205688,-0.2262682020664215,1.6439565420150757,-3.6229026317596436,-0.048572245985269547,0.5360718369483948,-1.5702142715454102,-0.22586554288864136,0.20871099829673767,0.4064865708351135,0.22496294975280762,-0.25430363416671753,-0.5460044741630554,0.29041776061058044,0.49651122093200684,-0.3390374183654785,-0.3435628116130829,0.48281407356262207,-1.006392478942871,0.11572901904582977,-0.8613829612731934,2.033513307571411,0.0018874139059334993,2.5299816131591797,-3.559208869934082,0.23942194879055023,-2.2936367988586426,1.457385778427124,-0.3535657525062561,-0.9718250632286072,0.6739457249641418,0.0619967021048069,1.9382597208023071,-2.8809690475463867,0.19746343791484833,-3.5692572593688965,4.66949987411499,-0.6952688097953796,-1.6620879173278809,2.2681286334991455,-0.5016518235206604,-2.1741764545440674,0.9547688364982605,-0.2161560356616974,-2.6230409145355225,2.234341859817505,-0.617413341999054,1.2479581832885742,-1.8227348327636719,-0.4015091061592102,-0.2333194762468338,-0.11261211335659027,0.11409226059913635,-3.0809319019317627,3.835493564605713,-0.6865214109420776,0.8184230923652649,-1.0238362550735474,0.23137450218200684,3.763983964920044,-4.877191066741943,0.2378687709569931,-1.422550916671753,1.806746244430542,-0.36972352862358093,-3.268305540084839,3.3164567947387695,-0.2664563059806824,-1.358177900314331,1.2732198238372803,-0.0663946196436882,-0.2521403431892395,0.33209240436553955,0.1745983064174652,-0.9008919596672058,0.3593865931034088,0.21722611784934998,-0.42897671461105347,-0.27653902769088745,-0.4385382831096649,-0.28586331009864807,0.4837668836116791,-0.10862092673778534,0.1822088360786438,-0.8609629273414612,0.24083225429058075,2.277621269226074,1.1844234466552734,0.11251440644264221,2.7933566570281982,-4.334726333618164,-1.363165020942688,-5.834270477294922,3.9845738410949707,-1.8879252672195435,0.21400731801986694,-1.0585427284240723,-1.0180389881134033,-1.8566755056381226,-2.5751793384552,-1.6104683876037598,2.363400459289551,-2.0087599754333496,0.21602500975131989,-0.20204724371433258,0.62388754,0.617402
5,-3.0546412467956543,4.463301658630371,-0.6329847574234009,1.0354028940200806,-2.4483752250671387,-0.3579982817173004,0.7507694959640503,-1.4644153118133545,0.06326102465391159,-2.6828360557556152,2.904228687286377,0.030607303604483604,2.7647063732147217,-5.110052108764648,-0.23142242431640625,1.5981791019439697,-2.8429017066955566,-0.10978337377309799,0.9664797186851501,-2.344238519668579,-0.19589072465896606,1.4254997968673706,-3.1031854152679443,-0.22102800011634827,-1.3944370746612549,2.057448625564575,0.08147991448640823,0.42287901043891907,-0.8634769320487976,-0.4919973611831665,3.040444850921631,-4.632346153259277,0.29947301745414734,-0.9298568367958069,2.2166223526000977,-0.8072623610496521,-3.6486330032348633,5.534891605377197,-0.9204288125038147,1.2261356115341187,-2.062605381011963,-0.21825946867465973,1.726102590560913,-3.863590717315674,-0.03136679530143738,0.5999826192855835,-1.7437885999679565,-0.22129306197166443,0.2048737108707428,0.4307630956172943,0.22319304943084717,-0.3476344645023346,-0.4792966842651367,0.2881898283958435,0.5785870552062988,-0.3638489246368408,-0.35173124074935913,0.5540139079093933,-1.1361814737319946,0.1172899380326271,-0.930733859539032,2.267026424407959,-0.0003387566830497235,2.871398448944092,-3.8569083213806152,0.2792300581932068,-2.6349611282348633,1.4615775346755981,-0.3573324382305145,-1.1097397804260254,0.7769142389297485,0.059720609337091446,2.144428253173828,-3.1799275875091553,0.2229083925485611,-3.800875425338745,4.8929314613342285,-0.7192449569702148,-1.8556525707244873,2.378843307495117,-0.5180661082267761,-2.47581148147583,0.8391359448432922,-0.22967028617858887,-2.9036524295806885,2.266975164413452,-0.6260151863098145,1.4155211448669434,-1.8052594661712646,-0.3960411846637726,-0.19746249914169312,-0.10199722647666931,0.11368263512849808,-3.380272150039673,4.120922565460205,-0.6995205879211426,0.9237053394317627,-1.1825339794158936,0.23540984094142914,4.168276786804199,-5.125582218170166,0.2790340781211853,-1.5469893217086792,1.938764214515686,-0.3800351619720459,-3.6192688941955566,3.4460530281066895,-0.29790356755256653,-1.4269622564315796,1.4210649728775024,-0.05637442693114281,-0.24843725562095642,0.3256075382232666,0.17420761287212372,-1.02874755859375,0.24552591145038605,0.21913433074951172,-0.4676450192928314,-0.39898285269737244,-0.4473944902420044,-0.3367083668708801,0.49359819293022156,-0.10914985090494156,0.21829494833946228,-1.0095294713974,0.2448573112487793,2.659383773803711,1.4149949550628662,0.09174513071775436,2.9108574390411377,-4.600780487060547,-1.365932822227478,-6.138157844543457,4.132631301879883,-1.952957034111023,0.3561190962791443,-1.0262588262557983,-1.020876407623291,-1.9427292346954346,-2.6708309650421143,-1.7439638376235962,2.3306140899658203,-1.9668307304382324,0.2343498170375824,-0.23551009595394135,0.6240122,0.6164764
6,-3.322213888168335,4.766561508178711,-0.6714876890182495,1.0762279033660889,-2.6595821380615234,-0.35546642541885376,0.9222938418388367,-1.5933564901351929,0.07127150148153305,-2.829422950744629,3.1883344650268555,0.014689690433442593,2.8519504070281982,-5.448500633239746,-0.20238474011421204,1.6672486066818237,-3.097338914871216,-0.10406474769115448,0.9875150322914124,-2.48537278175354,-0.19156506657600403,1.4331542253494263,-3.2816598415374756,-0.201551616191864,-1.4268648624420166,2.1937975883483887,0.09008310735225677,0.4051164984703064,-0.9056135416030884,-0.4942746162414551,3.179804801940918,-4.956180095672607,0.3191277086734772,-1.0531286001205444,2.387968063354492,-0.8231303691864014,-3.8598458766937256,5.8320417404174805,-0.953349232673645,1.3257434368133545,-2.1498429775238037,-0.20592646300792694,1.804083228111267,-4.069594383239746,-0.011310410685837269,0.6551759243011475,-1.9012421369552612,-0.2157643586397171,0.20191778242588043,0.45548903942108154,0.22171244025230408,-0.4307400584220886,-0.4190508723258972,0.28764230012893677,0.6482834219932556,-0.39070621132850647,-0.3553912341594696,0.6070149540901184,-1.2592008113861084,0.12014580518007278,-0.9838018417358398,2.4688212871551514,-0.0021363163832575083,3.1720635890960693,-4.09020471572876,0.3197348117828369,-2.942145824432373,1.443813681602478,-0.3524066209793091,-1.2291125059127808,0.8722338080406189,0.06202755123376846,2.336334705352783,-3.421424627304077,0.25048425793647766,-3.998774766921997,5.072036266326904,-0.7436540722846985,-2.0468225479125977,2.4595723152160645,-0.5361233949661255,-2.74772572517395,0.7253262996673584,-0.23696649074554443,-3.1493048667907715,2.2652554512023926,-0.6291093230247498,1.565098524093628,-1.7868685722351074,-0.38445115089416504,-0.15870384871959686,-0.09835277497768402,0.1177888885140419,-3.6318252086639404,4.345452785491943,-0.7084348201751709,0.9954938292503357,-1.3251583576202393,0.23803000152111053,4.509441375732422,-5.313412189483643,0.3201824128627777,-1.6477562189102173,2.0416676998138428,-0.3888409435749054,-3.9166524410247803,3.543729782104492,-0.32250478863716125,-1.4818593263626099,1.5540952682495117,-0.04380621761083603,-0.24533973634243011,0.31937721371650696,0.1740264743566513,-1.1514052152633667,0.1322305053472519,0.22274328768253326,-0.5279045701026917,-0.5149864554405212,-0.45173460245132446,-0.3750886619091034,0.5151881575584412,-0.10859741270542145,0.23850561678409576,-1.1353474855422974,0.24824301898479462,2.9911696910858154,1.6443966627120972,0.08259940892457962,2.98037052154541,-4.8145036697387695,-1.3601244688034058,-6.387281894683838,4.199857711791992,-2.00563645362854,0.4779875576496124,-0.9948705434799194,-1.0225156545639038,-2.0087077617645264,-2.7075753211975098,-1.849530577659607,2.310727596282959,-1.9472965002059937,0.24091707170009613,-0.25209739804267883,0.6242116,0.61616784
7,-3.5482964515686035,5.01389741897583,-0.7103903889656067,1.100945234298706,-2.841304063796997,-0.35134202241897583,1.0919722318649292,-1.6891034841537476,0.07760731130838394,-2.9355692863464355,3.444047212600708,-0.0022312586661428213,2.9189579486846924,-5.740108966827393,-0.17133760452270508,1.7180343866348267,-3.336168050765991,-0.09173371642827988,1.020432472229004,-2.6037802696228027,-0.18773624300956726,1.4516857862472534,-3.42252254486084,-0.1821390986442566,-1.4660848379135132,2.320188045501709,0.0961088240146637,0.3922216296195984,-0.9316547513008118,-0.49561867117881775,3.291757822036743,-5.22684383392334,0.338134229183197,-1.1649668216705322,2.531085968017578,-0.8317702412605286,-4.035637378692627,6.081817626953125,-0.9858497381210327,1.4005305767059326,-2.2327167987823486,-0.19032229483127594,1.879288673400879,-4.249017715454102,0.01199302263557911,0.7068564891815186,-2.047396659851074,-0.21074505150318146,0.19889336824417114,0.480669230222702,0.22040952742099762,-0.5049756169319153,-0.3649078607559204,0.288247287273407,0.7050022482872009,-0.4152950346469879,-0.3554213047027588,0.6454440951347351,-1.3772767782211304,0.1243862584233284,-1.025758981704712,2.6460649967193604,-0.0034322633873671293,3.4413716793060303,-4.28026008605957,0.36125579476356506,-3.221001386642456,1.4125850200653076,-0.3410152494907379,-1.3281058073043823,0.9627919793128967,0.06690157204866409,2.5236902236938477,-3.6160101890563965,0.2791978418827057,-4.178418159484863,5.217624187469482,-0.771588921546936,-2.233712911605835,2.518303155899048,-0.5579988360404968,-2.9950978755950928,0.6147095561027527,-0.2391674965620041,-3.3703439235687256,2.240771770477295,-0.6293708682060242,1.6965497732162476,-1.7719124555587769,-0.36900293827056885,-0.12061062455177307,-0.09864785522222519,0.1244552731513977,-3.8485934734344482,4.52688455581665,-0.7158838510513306,1.044714331626892,-1.4585238695144653,0.23809079825878143,4.802494049072266,-5.464568614959717,0.3608211278915405,-1.730987787246704,2.1256353855133057,-0.398727148771286,-4.172896862030029,3.616455316543579,-0.34199467301368713,-1.529854655265808,1.6700435876846313,-0.029844311997294426,-0.24255913496017456,0.3132358491420746,0.1740248054265976,-1.2688546180725098,0.01712062768638134,0.22800491750240326,-0.6060661673545837,-0.6287025809288025,-0.45210403203964233,-0.39815664291381836,0.542986273765564,-0.10690875351428986,0.24721843004226685,-1.2433314323425293,0.250783771276474,3.2790310382843018,1.8677949905395508,0.08064409345388412,3.0196142196655273,-4.992372989654541,-1.3497055768966675,-6.598909378051758,4.210455417633057,-2.0494909286499023,0.5891183614730835,-0.9635788798332214,-1.0236228704452515,-2.0661563873291016,-2.702242136001587,-1.9377378225326538,2.300908088684082,-1.9429572820663452,0.2386011779308319,-0.2585810720920563,0.6240371,0.61678493
8,-3.7440106868743896,5.220117568969727,-0.7515920996665955,1.1135104894638062,-3.001286745071411,-0.3469334542751312,1.2589309215545654,-1.7573323249816895,0.08137156069278717,-3.0134286880493164,3.679002285003662,-0.02228565886616707,2.9769492149353027,-5.991455078125,-0.13811719417572021,1.7548961639404297,-3.5615711212158203,-0.07336986064910889,1.060172438621521,-2.7063207626342773,-0.18490254878997803,1.4815645217895508,-3.530904531478882,-0.16386766731739044,-1.5077393054962158,2.436707019805908,0.09783599525690079,0.38462698459625244,-0.9472687840461731,-0.49668848514556885,3.387833595275879,-5.459815502166748,0.3566218912601471,-1.2673462629318237,2.6544971466064453,-0.8342490196228027,-4.184670448303223,6.297939777374268,-1.0204823017120361,1.459289789199829,-2.313356876373291,-0.17192189395427704,1.9532427787780762,-4.40706205368042,0.039008501917123795,0.7576356530189514,-2.1836605072021484,-0.20740142464637756,0.19530010223388672,0.5059730410575867,0.21922533214092255,-0.5728548169136047,-0.31489771604537964,0.28967732191085815,0.7497349381446838,-0.4350307881832123,-0.3517617881298065,0.6726639270782471,-1.491401195526123,0.13018707931041718,-1.0593762397766113,2.804518938064575,-0.003986275754868984,3.6841015815734863,-4.4395318031311035,0.40373894572257996,-3.475156784057617,1.372963547706604,-0.32440024614334106,-1.4074926376342773,1.0506329536437988,0.07337883859872818,2.7092440128326416,-3.7720839977264404,0.3086032569408417,-4.348596572875977,5.336277961730957,-0.8051130771636963,-2.415200710296631,2.5585172176361084,-0.5852904319763184,-3.220064878463745,0.5090641379356384,-0.23666423559188843,-3.5734622478485107,2.200601816177368,-0.6285314559936523,1.8105632066726685,-1.7613126039505005,-0.3509134352207184,-0.08496341854333878,-0.09985841810703278,0.1326204240322113,-4.038850784301758,4.675592422485352,-0.7233383059501648,1.0764435529708862,-1.5871003866195679,0.23464414477348328,5.056304931640625,-5.591507434844971,0.4004097878932953,-1.8010845184326172,2.1985738277435303,-0.4112451672554016,-4.3950324058532715,3.671123743057251,-0.35713016986846924,-1.5754796266555786,1.7683230638504028,-0.015285161323845387,-0.24009744822978973,0.3071829080581665,0.17419284582138062,-1.3790903091430664,-0.09847236424684525,0.2348812073469162,-0.6967068910598755,-0.7416569590568542,-0.4485172629356384,-0.4040529131889343,0.573082685470581,-0.104090616106987,0.24870245158672333,-1.3381755352020264,0.2522847354412079,3.5295753479003906,2.0820741653442383,0.08442799746990204,3.0394885540008545,-5.145847320556641,-1.3370954990386963,-6.7840471267700195,4.1816534996032715,-2.086515188217163,0.6936295628547668,-0.9331203699111938,-1.02448308467865,-2.1199116706848145,-2.6651053428649902,-2.0140209197998047,2.2975409030914307,-1.9478353261947632,0.23077376186847687,-0.25853586196899414,0.62451077,0.61678493
